timestep,total_throughput,agent_0_path,agent_0_cwnd,agent_1_path,agent_1_cwnd,agent_2_path,agent_2_cwnd,agent_3_path,agent_3_cwnd,agent_4_path,agent_4_cwnd,agent_5_path,agent_5_cwnd,agent_6_path,agent_6_cwnd,agent_7_path,agent_7_cwnd,agent_8_path,agent_8_cwnd,agent_9_path,agent_9_cwnd,path_1_load,path_2_load,path_3_load,path_1_loss,path_2_loss,path_3_loss,total_loss
44,100.0514021039016,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.05,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,90.05,0,0,0.0,0.0,0.0,0.0
45,50.0257010519508,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.03,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,100.05,0,0,0.05,0.0,0.0,0.05
46,60.0257010519508,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.03,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,50.03,0,0,0.0,0.0,0.0,0.0
47,70.02570105195079,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.03,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,60.03,0,0,0.0,0.0,0.0,0.0
48,80.02570105195079,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.03,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,70.03,0,0,0.0,0.0,0.0,0.0
49,90.02570105195079,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.03,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,80.03,0,0,0.0,0.0,0.0,0.0
50,100.02570105195079,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.03,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,90.03,0,0,0.0,0.0,0.0,0.0
51,50.012850525975395,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.01,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,100.03,0,0,0.03,0.0,0.0,0.03
52,60.012850525975395,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.01,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,50.01,0,0,0.0,0.0,0.0,0.0
53,70.0128505259754,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.01,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,60.01,0,0,0.0,0.0,0.0,0.0
54,80.0128505259754,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.01,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,70.01,0,0,0.0,0.0,0.0,0.0
55,90.0128505259754,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.01,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,80.01,0,0,0.0,0.0,0.0,0.0
56,100.0128505259754,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.01,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,90.01,0,0,0.0,0.0,0.0,0.0
57,50.0064252629877,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.01,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,100.01,0,0,0.01,0.0,0.0,0.01
58,60.0064252629877,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.01,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,50.01,0,0,0.0,0.0,0.0,0.0
59,70.0064252629877,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.01,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,60.01,0,0,0.0,0.0,0.0,0.0
60,80.0064252629877,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.01,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,70.01,0,0,0.0,0.0,0.0,0.0
61,90.0064252629877,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.01,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,80.01,0,0,0.0,0.0,0.0,0.0
62,100.0064252629877,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.01,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,90.01,0,0,0.0,0.0,0.0,0.0
63,50.00321263149385,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,100.01,0,0,0.01,0.0,0.0,0.01
64,60.00321263149385,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,50.0,0,0,0.0,0.0,0.0,0.0
65,70.00321263149385,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,60.0,0,0,0.0,0.0,0.0,0.0
66,80.00321263149385,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,70.0,0,0,0.0,0.0,0.0,0.0
67,90.00321263149385,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,80.0,0,0,0.0,0.0,0.0,0.0
68,100.00321263149385,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.0,90.0,0,0,0.0,0.0,0.0,0.0
69,50.001606315746926,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,100.0,0,0,0.0,0.0,0.0,0.0
