timestep,total_throughput,agent_0_path,agent_0_cwnd,agent_1_path,agent_1_cwnd,agent_2_path,agent_2_cwnd,agent_3_path,agent_3_cwnd,agent_4_path,agent_4_cwnd,agent_5_path,agent_5_cwnd,agent_6_path,agent_6_cwnd,agent_7_path,agent_7_cwnd,agent_8_path,agent_8_cwnd,agent_9_path,agent_9_cwnd,path_1_load,path_2_load,path_3_load,path_1_loss,path_2_loss,path_3_loss,total_loss
192,60.75,path_1,8.75,path_1,10.75,path_1,4.0,path_1,4.5,path_1,8.25,path_1,5.0,path_1,3.0,path_1,4.5,path_1,7.5,path_1,4.5,50.75,0,0,0.0,0.0,0.0,0.0
193,70.75,path_1,9.75,path_1,11.75,path_1,5.0,path_1,5.5,path_1,9.25,path_1,6.0,path_1,4.0,path_1,5.5,path_1,8.5,path_1,5.5,60.75,0,0,0.0,0.0,0.0,0.0
194,72.0,path_2,2.0,path_1,12.75,path_1,6.0,path_1,6.5,path_1,10.25,path_1,7.0,path_1,5.0,path_1,6.5,path_1,9.5,path_1,6.5,70.75,0,0,0.0,0.0,0.0,0.0
195,81.0,path_3,2.0,path_1,13.75,path_1,7.0,path_1,7.5,path_1,11.25,path_1,8.0,path_1,6.0,path_1,7.5,path_1,10.5,path_1,7.5,70.0,2.0,0,0.0,0.0,0.0,0.0
196,90.0,path_1,2.0,path_1,14.75,path_1,8.0,path_1,8.5,path_1,12.25,path_1,9.0,path_1,7.0,path_1,8.5,path_1,11.5,path_1,8.5,79.0,0,2.0,0.0,0.0,0.0,0.0
197,100.0,path_1,3.0,path_1,15.75,path_1,9.0,path_1,9.5,path_1,13.25,path_1,10.0,path_1,8.0,path_1,9.5,path_1,12.5,path_1,9.5,90.0,0,0,0.0,0.0,0.0,0.0
198,102.0,path_1,4.0,path_1,16.75,path_3,2.0,path_1,10.5,path_1,14.25,path_1,11.0,path_1,9.0,path_1,10.5,path_1,13.5,path_1,10.5,100.0,0,0,0.0,0.0,0.0,0.0
199,101.5,path_1,5.0,path_1,17.75,path_1,2.0,path_3,2.0,path_1,15.25,path_1,12.0,path_1,10.0,path_1,11.5,path_1,14.5,path_1,11.5,100.0,0,2.0,0.0,0.0,0.0,0.0
200,110.5,path_1,6.0,path_1,18.75,path_1,3.0,path_1,2.0,path_1,16.25,path_1,13.0,path_1,11.0,path_1,12.5,path_1,15.5,path_1,12.5,99.5,0,2.0,0.0,0.0,0.0,0.0
201,55.25,path_1,3.0,path_1,9.38,path_1,1.5,path_1,1.0,path_1,8.12,path_1,6.5,path_1,5.5,path_1,6.25,path_1,7.75,path_1,6.25,110.5,0,0,10.5,0.0,0.0,10.5
202,65.25,path_1,4.0,path_1,10.38,path_1,2.5,path_1,2.0,path_1,9.12,path_1,7.5,path_1,6.5,path_1,7.25,path_1,8.75,path_1,7.25,55.25,0,0,0.0,0.0,0.0,0.0
203,75.25,path_1,5.0,path_1,11.38,path_1,3.5,path_1,3.0,path_1,10.12,path_1,8.5,path_1,7.5,path_1,8.25,path_1,9.75,path_1,8.25,65.25,0,0,0.0,0.0,0.0,0.0
204,78.0,path_1,6.0,path_1,12.38,path_1,4.5,path_1,4.0,path_1,11.12,path_1,9.5,path_1,8.5,path_2,2.0,path_1,10.75,path_1,9.25,75.25,0,0,0.0,0.0,0.0,0.0
205,87.0,path_1,7.0,path_1,13.38,path_1,5.5,path_1,5.0,path_1,12.12,path_1,10.5,path_1,9.5,path_3,2.0,path_1,11.75,path_1,10.25,76.0,2.0,0,0.0,0.0,0.0,0.0
206,96.0,path_1,8.0,path_1,14.38,path_1,6.5,path_1,6.0,path_1,13.12,path_1,11.5,path_1,10.5,path_1,2.0,path_1,12.75,path_1,11.25,85.0,0,2.0,0.0,0.0,0.0,0.0
207,85.25,path_1,9.0,path_1,15.38,path_1,7.5,path_1,7.0,path_1,14.12,path_3,2.0,path_1,11.5,path_1,3.0,path_1,13.75,path_2,2.0,96.0,0,0,0.0,0.0,0.0,0.0
208,80.125,path_1,10.0,path_1,16.38,path_1,8.5,path_1,8.0,path_2,2.0,path_1,2.0,path_1,12.5,path_1,4.0,path_1,14.75,path_1,2.0,81.25,2.0,2.0,0.0,0.0,0.0,0.0
209,80.125,path_3,2.0,path_1,17.38,path_1,9.5,path_1,9.0,path_1,2.0,path_1,3.0,path_1,13.5,path_1,5.0,path_1,15.75,path_1,3.0,78.12,2.0,0,0.0,0.0,0.0,0.0
210,89.125,path_2,2.0,path_1,18.38,path_1,10.5,path_1,10.0,path_1,3.0,path_1,4.0,path_1,14.5,path_1,6.0,path_1,16.75,path_1,4.0,78.12,0,2.0,0.0,0.0,0.0,0.0
211,84.625,path_1,2.0,path_1,19.38,path_1,11.5,path_1,11.0,path_1,4.0,path_1,5.0,path_3,2.0,path_1,7.0,path_1,17.75,path_1,5.0,87.12,2.0,0,0.0,0.0,0.0,0.0
212,93.625,path_1,3.0,path_1,20.38,path_1,12.5,path_1,12.0,path_1,5.0,path_1,6.0,path_1,2.0,path_1,8.0,path_1,18.75,path_1,6.0,82.62,0,2.0,0.0,0.0,0.0,0.0
