timestep,total_throughput,agent_0_path,agent_0_cwnd,agent_1_path,agent_1_cwnd,agent_2_path,agent_2_cwnd,agent_3_path,agent_3_cwnd,agent_4_path,agent_4_cwnd,agent_5_path,agent_5_cwnd,agent_6_path,agent_6_cwnd,agent_7_path,agent_7_cwnd,agent_8_path,agent_8_cwnd,agent_9_path,agent_9_cwnd,agent_10_path,agent_10_cwnd,agent_11_path,agent_11_cwnd,agent_12_path,agent_12_cwnd,agent_13_path,agent_13_cwnd,agent_14_path,agent_14_cwnd,agent_15_path,agent_15_cwnd,agent_16_path,agent_16_cwnd,agent_17_path,agent_17_cwnd,agent_18_path,agent_18_cwnd,agent_19_path,agent_19_cwnd,agent_20_path,agent_20_cwnd,agent_21_path,agent_21_cwnd,agent_22_path,agent_22_cwnd,agent_23_path,agent_23_cwnd,agent_24_path,agent_24_cwnd,agent_25_path,agent_25_cwnd,agent_26_path,agent_26_cwnd,agent_27_path,agent_27_cwnd,agent_28_path,agent_28_cwnd,agent_29_path,agent_29_cwnd,agent_30_path,agent_30_cwnd,agent_31_path,agent_31_cwnd,agent_32_path,agent_32_cwnd,agent_33_path,agent_33_cwnd,agent_34_path,agent_34_cwnd,agent_35_path,agent_35_cwnd,agent_36_path,agent_36_cwnd,agent_37_path,agent_37_cwnd,agent_38_path,agent_38_cwnd,agent_39_path,agent_39_cwnd,agent_40_path,agent_40_cwnd,agent_41_path,agent_41_cwnd,agent_42_path,agent_42_cwnd,agent_43_path,agent_43_cwnd,agent_44_path,agent_44_cwnd,agent_45_path,agent_45_cwnd,agent_46_path,agent_46_cwnd,agent_47_path,agent_47_cwnd,agent_48_path,agent_48_cwnd,agent_49_path,agent_49_cwnd,path_1_load,path_2_load,path_3_load,path_1_loss,path_2_loss,path_3_loss,total_loss
73,125.63534599845298,path_1,2.53,path_1,2.53,path_1,2.53,path_1,2.56,path_1,2.53,path_2,2.0,path_1,2.53,path_1,2.53,path_1,2.53,path_3,2.0,path_1,2.56,path_1,3.0,path_1,2.53,path_1,2.53,path_1,2.0,path_1,2.62,path_1,3.0,path_1,2.53,path_1,2.54,path_1,2.53,path_3,2.0,path_1,2.0,path_1,2.5,path_1,2.0,path_1,3.0,path_1,2.56,path_1,2.53,path_1,3.0,path_1,2.53,path_2,3.0,path_1,2.54,path_1,2.53,path_1,2.53,path_1,2.0,path_1,2.54,path_1,2.53,path_1,2.5,path_1,3.0,path_1,2.5,path_1,3.0,path_1,2.5,path_1,2.53,path_1,2.53,path_1,2.0,path_1,2.53,path_1,2.5,path_1,2.53,path_1,2.53,path_1,2.5,path_1,2.53,72.7,6.0,0,0.0,0.0,0.0,0.0
74,67.54814174922649,path_1,1.27,path_1,1.27,path_1,1.27,path_1,1.28,path_1,1.27,path_1,2.0,path_1,1.27,path_1,1.27,path_1,1.27,path_1,2.0,path_1,1.28,path_1,1.5,path_1,1.27,path_1,1.27,path_1,1.0,path_1,1.31,path_1,1.5,path_1,1.27,path_2,2.0,path_1,1.27,path_1,2.0,path_1,1.0,path_1,1.25,path_1,1.0,path_3,2.0,path_1,1.28,path_1,1.27,path_1,1.5,path_1,1.27,path_1,2.0,path_1,1.27,path_1,1.27,path_1,1.27,path_1,1.0,path_1,1.27,path_1,1.27,path_1,1.25,path_1,1.5,path_1,1.25,path_1,1.5,path_1,1.25,path_1,1.27,path_1,1.27,path_1,1.0,path_1,1.27,path_1,1.25,path_1,1.27,path_1,1.27,path_1,1.25,path_1,1.27,116.64,5.0,4.0,16.64,0.0,0.0,16.64
75,115.28178432735149,path_1,2.27,path_1,2.27,path_1,2.27,path_1,2.28,path_1,2.27,path_1,3.0,path_1,2.27,path_1,2.27,path_1,2.27,path_1,3.0,path_1,2.28,path_1,2.5,path_3,2.0,path_1,2.27,path_1,2.0,path_1,2.31,path_1,2.5,path_1,2.27,path_1,2.0,path_1,2.27,path_1,3.0,path_1,2.0,path_1,2.25,path_1,2.0,path_1,2.0,path_1,2.28,path_1,2.27,path_1,2.5,path_1,2.27,path_1,3.0,path_1,2.27,path_1,2.27,path_1,2.27,path_1,2.0,path_1,2.27,path_1,2.27,path_1,2.25,path_1,2.5,path_1,2.25,path_1,2.5,path_1,2.25,path_1,2.27,path_1,2.27,path_1,2.0,path_1,2.27,path_1,2.25,path_1,2.27,path_1,2.27,path_1,2.25,path_1,2.27,63.55,2.0,2.0,0.0,0.0,0.0,0.0
76,60.250267163675744,path_1,1.13,path_1,1.13,path_1,1.13,path_1,1.14,path_1,1.13,path_1,1.5,path_1,1.13,path_1,1.13,path_1,1.13,path_1,1.5,path_3,2.0,path_1,1.25,path_1,2.0,path_1,1.13,path_1,1.0,path_1,1.16,path_2,2.0,path_1,1.13,path_1,1.0,path_1,1.13,path_1,1.5,path_1,1.0,path_1,1.12,path_1,1.0,path_1,1.0,path_1,1.14,path_1,1.13,path_1,1.25,path_1,1.13,path_1,1.5,path_1,1.13,path_1,1.13,path_1,1.13,path_1,1.0,path_1,1.13,path_1,1.13,path_1,1.12,path_1,1.25,path_1,1.12,path_1,1.25,path_1,1.12,path_1,1.13,path_1,1.13,path_1,1.0,path_1,1.13,path_1,1.12,path_1,1.13,path_1,1.13,path_1,1.12,path_1,1.13,113.28,0,2.0,13.28,0.0,0.0,13.28
77,107.48464216367574,path_1,2.13,path_1,2.13,path_1,2.13,path_2,2.0,path_1,2.13,path_1,2.5,path_1,2.13,path_1,2.13,path_1,2.13,path_1,2.5,path_1,2.0,path_1,2.25,path_1,3.0,path_1,2.13,path_1,2.0,path_1,2.16,path_1,2.0,path_1,2.13,path_1,2.0,path_1,2.13,path_2,2.0,path_1,2.0,path_1,2.12,path_1,2.0,path_1,2.0,path_1,2.14,path_1,2.13,path_1,2.25,path_1,2.13,path_1,2.5,path_1,2.13,path_1,2.13,path_1,2.13,path_1,2.0,path_1,2.13,path_1,2.13,path_1,2.12,path_1,2.25,path_1,2.12,path_1,2.25,path_1,2.12,path_1,2.13,path_1,2.13,path_1,2.0,path_1,2.13,path_1,2.12,path_1,2.13,path_1,2.13,path_3,2.0,path_1,2.13,56.25,2.0,2.0,0.0,0.0,0.0,0.0
78,60.47644978784956,path_1,1.07,path_1,1.07,path_1,1.07,path_1,2.0,path_1,1.07,path_1,1.25,path_1,1.07,path_1,1.07,path_1,1.07,path_1,1.25,path_1,1.0,path_1,1.12,path_1,1.5,path_1,1.07,path_1,1.0,path_1,1.08,path_1,1.0,path_1,1.07,path_1,1.0,path_1,1.07,path_1,2.0,path_1,1.0,path_1,1.06,path_1,1.0,path_1,1.0,path_1,1.07,path_1,1.07,path_1,1.12,path_1,1.07,path_1,1.25,path_1,1.07,path_1,1.07,path_1,1.07,path_1,1.0,path_1,1.07,path_3,2.0,path_1,1.06,path_1,1.12,path_1,1.06,path_1,1.12,path_1,1.06,path_3,2.0,path_1,1.07,path_1,1.0,path_3,2.0,path_1,1.06,path_2,2.0,path_1,1.07,path_1,2.0,path_1,1.07,101.48,4.0,2.0,1.48,0.0,0.0,1.48
79,104.71766072534956,path_1,2.07,path_1,2.07,path_1,2.07,path_1,3.0,path_1,2.07,path_1,2.25,path_1,2.07,path_1,2.07,path_1,2.07,path_1,2.25,path_1,2.0,path_1,2.12,path_2,2.0,path_2,2.0,path_1,2.0,path_1,2.08,path_1,2.0,path_1,2.07,path_1,2.0,path_1,2.07,path_3,2.0,path_1,2.0,path_1,2.06,path_1,2.0,path_1,2.0,path_1,2.07,path_1,2.07,path_1,2.12,path_1,2.07,path_1,2.25,path_1,2.07,path_1,2.07,path_1,2.07,path_1,2.0,path_2,2.0,path_1,2.0,path_1,2.06,path_1,2.12,path_1,2.06,path_2,2.0,path_1,2.06,path_1,2.0,path_1,2.07,path_1,2.0,path_1,2.0,path_1,2.06,path_1,2.0,path_1,2.07,path_1,3.0,path_1,2.07,52.48,2.0,6.0,0.0,0.0,0.0,0.0
80,145.6511313172523,path_1,3.07,path_1,3.07,path_1,3.07,path_2,2.0,path_1,3.07,path_1,3.25,path_1,3.07,path_1,3.07,path_3,2.0,path_1,3.25,path_1,3.0,path_1,3.12,path_1,2.0,path_1,2.0,path_1,3.0,path_1,3.08,path_1,3.0,path_1,3.07,path_1,3.0,path_1,3.07,path_1,2.0,path_1,3.0,path_1,3.06,path_2,2.0,path_1,3.0,path_1,3.07,path_1,3.07,path_1,3.12,path_1,3.07,path_1,3.25,path_1,3.07,path_1,3.07,path_1,3.07,path_1,3.0,path_1,2.0,path_1,3.0,path_1,3.06,path_1,3.12,path_1,3.06,path_1,2.0,path_1,3.06,path_1,3.0,path_1,3.07,path_1,3.0,path_1,3.0,path_1,3.06,path_1,3.0,path_1,3.07,path_1,4.0,path_1,3.07,94.72,8.0,2.0,0.0,0.0,0.0,0.0
81,76.76111253362615,path_1,1.53,path_1,1.53,path_2,2.0,path_1,2.0,path_1,1.53,path_1,1.62,path_1,1.53,path_1,1.53,path_1,2.0,path_1,1.62,path_1,1.5,path_1,1.56,path_1,1.0,path_1,1.0,path_1,1.5,path_1,1.54,path_1,1.5,path_1,1.53,path_1,1.5,path_1,1.53,path_1,1.0,path_1,1.5,path_1,1.53,path_1,2.0,path_1,1.5,path_1,1.54,path_1,1.53,path_1,1.56,path_1,1.53,path_1,1.62,path_1,1.53,path_1,1.53,path_1,1.53,path_1,1.5,path_1,1.0,path_1,1.5,path_3,2.0,path_1,1.56,path_1,1.53,path_1,1.0,path_1,1.53,path_1,1.5,path_1,1.53,path_1,1.5,path_1,1.5,path_1,1.53,path_1,1.5,path_1,1.53,path_2,2.0,path_1,1.53,139.65,4.0,2.0,39.65,0.0,0.0,39.65
82,121.09289909910876,path_1,2.53,path_2,2.0,path_1,2.0,path_1,3.0,path_1,2.53,path_1,2.62,path_1,2.53,path_1,2.53,path_1,3.0,path_1,2.62,path_1,2.5,path_1,2.56,path_1,2.0,path_1,2.0,path_1,2.5,path_1,2.54,path_1,2.5,path_1,2.53,path_1,2.5,path_2,2.0,path_1,2.0,path_1,2.5,path_1,2.53,path_1,3.0,path_1,2.5,path_2,2.0,path_1,2.53,path_1,2.56,path_2,2.0,path_1,2.62,path_1,2.53,path_1,2.53,path_1,2.53,path_1,2.5,path_1,2.0,path_1,2.5,path_1,2.0,path_1,2.56,path_1,2.53,path_1,2.0,path_1,2.53,path_1,2.5,path_1,2.53,path_1,2.5,path_1,2.5,path_1,2.53,path_1,2.5,path_1,2.53,path_1,2.0,path_3,2.0,70.76,4.0,2.0,0.0,0.0,0.0,0.0
83,66.28082454955438,path_1,1.27,path_1,2.0,path_1,1.0,path_1,1.5,path_1,1.27,path_1,1.31,path_1,1.27,path_1,1.27,path_1,1.5,path_1,1.31,path_1,1.25,path_1,1.28,path_1,1.0,path_1,1.0,path_1,1.25,path_1,1.27,path_1,1.25,path_1,1.27,path_1,1.25,path_1,2.0,path_1,1.0,path_1,1.25,path_1,1.27,path_1,1.5,path_1,1.25,path_1,2.0,path_1,1.27,path_1,1.28,path_1,2.0,path_1,1.31,path_1,1.27,path_1,1.27,path_1,1.27,path_1,1.25,path_1,1.0,path_1,1.25,path_1,1.0,path_1,1.28,path_3,2.0,path_1,1.0,path_1,1.27,path_1,1.25,path_1,1.27,path_1,1.25,path_1,1.25,path_1,1.27,path_1,1.25,path_1,1.27,path_1,1.0,path_1,2.0,111.09,8.0,2.0,11.09,0.0,0.0,11.09
84,115.28082454955438,path_1,2.27,path_1,3.0,path_1,2.0,path_1,2.5,path_1,2.27,path_1,2.31,path_1,2.27,path_1,2.27,path_1,2.5,path_1,2.31,path_1,2.25,path_1,2.28,path_1,2.0,path_1,2.0,path_1,2.25,path_1,2.27,path_1,2.25,path_1,2.27,path_1,2.25,path_1,3.0,path_1,2.0,path_1,2.25,path_1,2.27,path_1,2.5,path_1,2.25,path_1,3.0,path_1,2.27,path_1,2.28,path_1,3.0,path_1,2.31,path_1,2.27,path_1,2.27,path_1,2.27,path_1,2.25,path_1,2.0,path_1,2.25,path_1,2.0,path_1,2.28,path_1,2.0,path_1,2.0,path_1,2.27,path_1,2.25,path_1,2.27,path_1,2.25,path_1,2.25,path_1,2.27,path_1,2.25,path_1,2.27,path_1,2.0,path_1,3.0,64.28,0,2.0,0.0,0.0,0.0,0.0
85,61.99878005964274,path_1,1.13,path_1,1.5,path_1,1.0,path_1,1.25,path_1,1.13,path_1,1.16,path_1,1.13,path_3,2.0,path_2,2.0,path_1,1.16,path_1,1.12,path_1,1.14,path_1,1.0,path_1,1.0,path_1,1.12,path_1,1.13,path_1,1.12,path_1,1.13,path_1,1.12,path_1,1.5,path_1,1.0,path_1,1.12,path_1,1.13,path_1,1.25,path_1,1.12,path_1,1.5,path_1,1.13,path_1,1.14,path_1,1.5,path_1,1.16,path_1,1.13,path_3,2.0,path_1,1.13,path_1,1.12,path_1,1.0,path_1,1.12,path_1,1.0,path_1,1.14,path_1,1.0,path_1,1.0,path_1,1.13,path_1,1.12,path_1,1.13,path_1,1.12,path_2,2.0,path_1,1.13,path_1,1.12,path_1,1.13,path_2,2.0,path_1,1.5,115.28,0,0,15.28,0.0,0.0,15.28
86,106.36596755964274,path_1,2.13,path_2,2.0,path_1,2.0,path_1,2.25,path_1,2.13,path_1,2.16,path_1,2.13,path_1,2.0,path_1,2.0,path_1,2.16,path_1,2.12,path_1,2.14,path_1,2.0,path_1,2.0,path_1,2.12,path_1,2.13,path_1,2.12,path_1,2.13,path_1,2.12,path_1,2.5,path_1,2.0,path_1,2.12,path_2,2.0,path_1,2.25,path_1,2.12,path_1,2.5,path_1,2.13,path_1,2.14,path_1,2.5,path_1,2.16,path_1,2.13,path_1,2.0,path_1,2.13,path_1,2.12,path_1,2.0,path_1,2.12,path_1,2.0,path_1,2.14,path_1,2.0,path_1,2.0,path_1,2.13,path_1,2.12,path_1,2.13,path_1,2.12,path_1,2.0,path_1,2.13,path_1,2.12,path_1,2.13,path_1,2.0,path_1,2.5,52.0,6.0,4.0,0.0,0.0,0.0,0.0
87,56.10485877982137,path_1,1.07,path_1,2.0,path_1,1.0,path_1,1.12,path_1,1.07,path_3,2.0,path_1,1.07,path_1,1.0,path_1,1.0,path_1,1.08,path_1,1.06,path_1,1.07,path_1,1.0,path_1,1.0,path_1,1.06,path_1,1.07,path_1,1.06,path_1,1.07,path_1,1.06,path_1,1.25,path_1,1.0,path_1,1.06,path_1,2.0,path_1,1.12,path_1,1.06,path_1,1.25,path_1,1.07,path_1,1.07,path_1,1.25,path_1,1.08,path_1,1.07,path_1,1.0,path_1,1.07,path_1,1.06,path_1,1.0,path_1,1.06,path_1,1.0,path_1,1.07,path_1,1.0,path_1,1.0,path_1,1.07,path_1,1.06,path_1,1.07,path_1,1.06,path_1,1.0,path_1,1.07,path_1,1.06,path_1,1.07,path_1,1.0,path_1,1.25,102.37,4.0,0,2.37,0.0,0.0,2.37
88,104.97595252982137,path_1,2.07,path_1,3.0,path_1,2.0,path_1,2.12,path_1,2.07,path_1,2.0,path_1,2.07,path_1,2.0,path_1,2.0,path_1,2.08,path_1,2.06,path_1,2.07,path_1,2.0,path_1,2.0,path_1,2.06,path_1,2.07,path_1,2.06,path_1,2.07,path_1,2.06,path_1,2.25,path_1,2.0,path_2,2.0,path_1,3.0,path_1,2.12,path_1,2.06,path_1,2.25,path_1,2.07,path_1,2.07,path_1,2.25,path_1,2.08,path_1,2.07,path_1,2.0,path_1,2.07,path_1,2.06,path_1,2.0,path_1,2.06,path_1,2.0,path_1,2.07,path_1,2.0,path_1,2.0,path_2,2.0,path_1,2.06,path_1,2.07,path_1,2.06,path_1,2.0,path_1,2.07,path_1,2.06,path_1,2.07,path_1,2.0,path_1,2.25,54.1,0,2.0,0.0,0.0,0.0,0.0
89,59.26324100490092,path_1,1.03,path_1,1.5,path_1,1.0,path_1,1.06,path_1,1.03,path_1,1.0,path_1,1.03,path_1,1.0,path_1,1.0,path_1,1.04,path_1,1.03,path_1,1.04,path_1,1.0,path_1,1.0,path_1,1.03,path_1,1.03,path_1,1.03,path_1,1.03,path_1,1.03,path_1,1.12,path_1,1.0,path_1,2.0,path_1,1.5,path_1,1.06,path_1,1.03,path_3,2.0,path_1,1.03,path_1,1.04,path_1,1.12,path_1,1.04,path_1,1.03,path_1,1.0,path_3,2.0,path_1,1.03,path_1,1.0,path_1,1.03,path_1,1.0,path_2,2.0,path_1,1.0,path_2,2.0,path_3,2.0,path_1,1.03,path_1,1.03,path_2,2.0,path_1,1.0,path_1,1.03,path_1,1.03,path_1,1.03,path_1,1.0,path_1,1.12,100.98,4.0,0,0.98,0.0,0.0,0.98
90,103.13628787990092,path_1,2.03,path_1,2.5,path_1,2.0,path_1,2.06,path_1,2.03,path_1,2.0,path_1,2.03,path_1,2.0,path_1,2.0,path_1,2.04,path_1,2.03,path_1,2.04,path_1,2.0,path_1,2.0,path_1,2.03,path_1,2.03,path_1,2.03,path_1,2.03,path_1,2.03,path_1,2.12,path_1,2.0,path_1,3.0,path_1,2.5,path_3,2.0,path_1,2.03,path_1,2.0,path_1,2.03,path_1,2.04,path_1,2.12,path_1,2.04,path_1,2.03,path_1,2.0,path_1,2.0,path_1,2.03,path_1,2.0,path_3,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.03,path_1,2.03,path_1,2.0,path_1,2.0,path_3,2.0,path_1,2.03,path_1,2.03,path_1,2.0,path_1,2.12,47.26,6.0,6.0,0.0,0.0,0.0,0.0
91,148.13628787990092,path_1,3.03,path_1,3.5,path_1,3.0,path_1,3.06,path_1,3.03,path_1,3.0,path_1,3.03,path_2,2.0,path_1,3.0,path_1,3.04,path_1,3.03,path_1,3.04,path_1,3.0,path_1,3.0,path_1,3.03,path_1,3.03,path_1,3.03,path_1,3.03,path_1,3.03,path_1,3.12,path_1,3.0,path_1,4.0,path_1,3.5,path_1,2.0,path_1,3.03,path_1,3.0,path_1,3.03,path_1,3.04,path_1,3.12,path_1,3.04,path_1,3.03,path_1,3.0,path_1,3.0,path_1,3.03,path_1,3.0,path_1,2.0,path_1,3.0,path_2,2.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.03,path_1,3.03,path_1,3.0,path_1,3.0,path_1,2.0,path_1,3.03,path_1,3.03,path_1,3.0,path_1,3.12,97.14,0,6.0,0.0,0.0,0.0,0.0
92,77.51632316818177,path_1,1.52,path_1,1.75,path_1,1.5,path_1,1.53,path_1,1.52,path_1,1.5,path_3,2.0,path_1,2.0,path_1,1.5,path_1,1.52,path_1,1.52,path_1,1.52,path_1,1.5,path_1,1.5,path_1,1.52,path_1,1.52,path_2,2.0,path_1,1.52,path_1,1.52,path_1,1.56,path_1,1.5,path_1,2.0,path_1,1.75,path_1,1.0,path_1,1.52,path_1,1.5,path_1,1.52,path_1,1.52,path_1,1.56,path_2,2.0,path_1,1.52,path_1,1.5,path_1,1.5,path_1,1.52,path_1,1.5,path_1,1.0,path_1,1.5,path_1,2.0,path_1,1.5,path_1,1.5,path_1,1.5,path_1,1.52,path_1,1.52,path_1,1.5,path_1,1.5,path_1,1.0,path_1,1.52,path_1,1.52,path_1,1.5,path_1,1.56,144.14,4.0,0,44.14,0.0,0.0,44.14
93,124.01632316818177,path_1,2.52,path_1,2.75,path_1,2.5,path_1,2.53,path_1,2.52,path_1,2.5,path_1,2.0,path_1,3.0,path_1,2.5,path_1,2.52,path_1,2.52,path_1,2.52,path_1,2.5,path_1,2.5,path_1,2.52,path_1,2.52,path_1,2.0,path_1,2.52,path_1,2.52,path_1,2.56,path_1,2.5,path_1,3.0,path_1,2.75,path_1,2.0,path_1,2.52,path_1,2.5,path_1,2.52,path_1,2.52,path_1,2.56,path_1,2.0,path_1,2.52,path_1,2.5,path_1,2.5,path_1,2.52,path_1,2.5,path_1,2.0,path_1,2.5,path_1,3.0,path_1,2.5,path_3,2.0,path_1,2.5,path_1,2.52,path_1,2.52,path_1,2.5,path_1,2.5,path_1,2.0,path_1,2.52,path_1,2.52,path_1,2.5,path_1,2.56,71.52,4.0,2.0,0.0,0.0,0.0,0.0
94,67.45145895535916,path_1,1.26,path_1,1.38,path_1,1.25,path_1,1.27,path_1,1.26,path_1,1.25,path_1,1.0,path_1,1.5,path_1,1.25,path_1,1.26,path_1,1.26,path_1,1.26,path_1,1.25,path_3,2.0,path_1,1.26,path_1,1.26,path_1,1.0,path_2,2.0,path_1,1.26,path_1,1.28,path_1,1.25,path_1,1.5,path_1,1.38,path_1,1.0,path_1,1.26,path_1,1.25,path_2,2.0,path_2,2.0,path_2,2.0,path_1,1.0,path_1,1.26,path_1,1.25,path_3,2.0,path_1,1.26,path_1,1.25,path_1,1.0,path_1,1.25,path_1,1.5,path_1,1.25,path_1,2.0,path_1,1.25,path_1,1.26,path_1,1.26,path_1,1.25,path_1,1.25,path_1,1.0,path_1,1.26,path_1,1.26,path_1,1.25,path_1,1.28,122.02,0,2.0,22.02,0.0,0.0,22.02
95,111.20145895535916,path_1,2.26,path_1,2.38,path_1,2.25,path_1,2.27,path_1,2.26,path_1,2.25,path_1,2.0,path_1,2.5,path_1,2.25,path_1,2.26,path_1,2.26,path_1,2.26,path_1,2.25,path_1,2.0,path_1,2.26,path_1,2.26,path_1,2.0,path_1,2.0,path_1,2.26,path_1,2.28,path_1,2.25,path_1,2.5,path_1,2.38,path_3,2.0,path_1,2.26,path_1,2.25,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.26,path_1,2.25,path_1,2.0,path_1,2.26,path_1,2.25,path_1,2.0,path_1,2.25,path_1,2.5,path_1,2.25,path_1,3.0,path_1,2.25,path_1,2.26,path_1,2.26,path_3,2.0,path_1,2.25,path_1,2.0,path_1,2.26,path_1,2.26,path_1,2.25,path_1,2.28,55.45,8.0,4.0,0.0,0.0,0.0,0.0
96,62.09656334770307,path_1,1.13,path_1,1.19,path_1,1.12,path_1,1.13,path_1,1.13,path_1,1.12,path_1,1.0,path_2,2.0,path_3,2.0,path_1,1.13,path_1,1.13,path_1,1.13,path_1,1.12,path_1,1.0,path_1,1.13,path_1,1.13,path_1,1.0,path_1,1.0,path_1,1.13,path_1,1.14,path_1,1.12,path_1,1.25,path_1,1.19,path_1,2.0,path_1,1.13,path_1,1.12,path_1,1.0,path_1,1.0,path_1,1.0,path_1,1.0,path_1,1.13,path_1,1.12,path_3,2.0,path_1,1.13,path_1,1.12,path_1,1.0,path_1,1.12,path_1,1.25,path_1,1.12,path_1,1.5,path_1,1.12,path_1,1.13,path_2,2.0,path_3,3.0,path_1,1.12,path_1,1.0,path_1,1.13,path_1,1.13,path_1,1.12,path_1,1.14,107.2,0,4.0,7.2,0.0,0.0,7.2
97,106.78406334770307,path_1,2.13,path_3,2.0,path_1,2.12,path_1,2.13,path_1,2.13,path_1,2.12,path_1,2.0,path_1,2.0,path_3,3.0,path_1,2.13,path_1,2.13,path_1,2.13,path_1,2.12,path_1,2.0,path_1,2.13,path_1,2.13,path_1,2.0,path_1,2.0,path_1,2.13,path_1,2.14,path_1,2.12,path_1,2.25,path_1,2.19,path_1,3.0,path_1,2.13,path_1,2.12,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.13,path_1,2.12,path_1,2.0,path_1,2.13,path_1,2.12,path_1,2.0,path_1,2.12,path_1,2.25,path_1,2.12,path_1,2.5,path_3,2.0,path_1,2.13,path_1,2.0,path_1,2.0,path_1,2.12,path_1,2.0,path_1,2.13,path_1,2.13,path_1,2.12,path_1,2.14,51.1,4.0,7.0,0.0,0.0,0.0,0.0
98,146.90515709770307,path_1,3.13,path_1,2.0,path_1,3.12,path_1,3.13,path_1,3.13,path_1,3.12,path_1,3.0,path_1,3.0,path_2,2.0,path_1,3.13,path_1,3.13,path_1,3.13,path_1,3.12,path_1,3.0,path_1,3.13,path_1,3.13,path_1,3.0,path_3,2.0,path_1,3.13,path_1,3.14,path_1,3.12,path_1,3.25,path_1,3.19,path_1,4.0,path_1,3.13,path_1,3.12,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.13,path_1,3.12,path_1,3.0,path_3,2.0,path_2,2.0,path_1,3.0,path_1,3.12,path_1,3.25,path_1,3.12,path_3,2.0,path_1,2.0,path_1,3.13,path_1,3.0,path_1,3.0,path_3,2.0,path_1,3.0,path_1,3.13,path_1,3.13,path_1,3.12,path_1,3.14,99.78,0,7.0,0.0,0.0,0.0,0.0
99,80.82367229885153,path_1,1.56,path_1,1.0,path_1,1.56,path_1,1.57,path_1,1.56,path_1,1.56,path_2,2.0,path_1,1.5,path_1,2.0,path_1,1.56,path_1,1.56,path_1,1.56,path_1,1.56,path_1,1.5,path_1,1.56,path_1,1.56,path_1,1.5,path_1,2.0,path_1,1.56,path_1,1.57,path_1,1.56,path_1,1.62,path_1,1.59,path_1,2.0,path_1,1.56,path_1,1.56,path_1,1.5,path_1,1.5,path_1,1.5,path_1,1.5,path_1,1.56,path_1,1.56,path_1,1.5,path_1,2.0,path_1,2.0,path_1,1.5,path_1,1.56,path_1,1.62,path_1,1.56,path_1,2.0,path_1,1.0,path_2,2.0,path_1,1.5,path_1,1.5,path_1,2.0,path_1,1.5,path_2,2.0,path_1,1.56,path_1,1.56,path_1,1.57,134.91,4.0,8.0,34.91,0.0,0.0,34.91
100,126.82367229885153,path_1,2.56,path_1,2.0,path_1,2.56,path_1,2.57,path_1,2.56,path_1,2.56,path_1,2.0,path_1,2.5,path_1,3.0,path_1,2.56,path_1,2.56,path_1,2.56,path_1,2.56,path_1,2.5,path_1,2.56,path_1,2.56,path_1,2.5,path_1,3.0,path_1,2.56,path_1,2.57,path_1,2.56,path_1,2.62,path_1,2.59,path_1,3.0,path_1,2.56,path_1,2.56,path_1,2.5,path_1,2.5,path_1,2.5,path_1,2.5,path_1,2.56,path_1,2.56,path_1,2.5,path_1,3.0,path_1,3.0,path_1,2.5,path_1,2.56,path_1,2.62,path_1,2.56,path_3,2.0,path_1,2.0,path_1,2.0,path_1,2.5,path_1,2.5,path_1,3.0,path_1,2.5,path_1,2.0,path_1,2.56,path_1,2.56,path_1,2.57,74.82,6.0,0,0.0,0.0,0.0,0.0
101,67.56704461680783,path_1,1.28,path_2,2.0,path_1,1.28,path_1,1.28,path_3,2.0,path_1,1.28,path_1,1.0,path_1,1.25,path_1,1.5,path_1,1.28,path_1,1.28,path_1,1.28,path_1,1.28,path_1,1.25,path_1,1.28,path_1,1.28,path_1,1.25,path_1,1.5,path_1,1.28,path_1,1.29,path_1,1.28,path_1,1.31,path_1,1.3,path_1,1.5,path_1,1.28,path_1,1.28,path_1,1.25,path_1,1.25,path_1,1.25,path_1,1.25,path_1,1.28,path_1,1.28,path_1,1.25,path_1,1.5,path_1,1.5,path_1,1.25,path_1,1.28,path_3,2.0,path_1,1.28,path_1,2.0,path_1,1.0,path_1,1.0,path_1,1.25,path_2,2.0,path_1,1.5,path_1,1.25,path_1,1.0,path_1,1.28,path_1,1.28,path_1,1.29,124.82,0,2.0,24.82,0.0,0.0,24.82
