timestep,total_throughput,agent_0_path,agent_0_cwnd,agent_1_path,agent_1_cwnd,agent_2_path,agent_2_cwnd,agent_3_path,agent_3_cwnd,agent_4_path,agent_4_cwnd,agent_5_path,agent_5_cwnd,agent_6_path,agent_6_cwnd,agent_7_path,agent_7_cwnd,agent_8_path,agent_8_cwnd,agent_9_path,agent_9_cwnd,agent_10_path,agent_10_cwnd,agent_11_path,agent_11_cwnd,agent_12_path,agent_12_cwnd,agent_13_path,agent_13_cwnd,agent_14_path,agent_14_cwnd,agent_15_path,agent_15_cwnd,agent_16_path,agent_16_cwnd,agent_17_path,agent_17_cwnd,agent_18_path,agent_18_cwnd,agent_19_path,agent_19_cwnd,agent_20_path,agent_20_cwnd,agent_21_path,agent_21_cwnd,agent_22_path,agent_22_cwnd,agent_23_path,agent_23_cwnd,agent_24_path,agent_24_cwnd,path_1_load,path_2_load,path_3_load,path_1_loss,path_2_loss,path_3_loss,total_loss
51,114.6378173828125,path_1,5.62,path_1,4.5,path_1,4.0,path_1,5.0,path_1,5.5,path_3,2.0,path_1,5.84,path_1,5.81,path_1,3.0,path_1,3.0,path_1,3.0,path_1,5.75,path_1,2.0,path_1,5.84,path_1,5.69,path_1,5.5,path_1,5.0,path_1,5.0,path_1,2.0,path_1,5.0,path_1,5.84,path_1,5.75,path_1,5.5,path_1,4.5,path_1,4.0,89.64,2.0,2.0,0.0,0.0,0.0,0.0
52,58.31890869140625,path_1,2.81,path_1,2.25,path_2,2.0,path_1,2.5,path_1,2.75,path_1,2.0,path_1,2.92,path_1,2.91,path_1,1.5,path_1,1.5,path_1,1.5,path_1,2.88,path_1,1.0,path_1,2.92,path_1,2.84,path_1,2.75,path_1,2.5,path_1,2.5,path_1,1.0,path_1,2.5,path_1,2.92,path_1,2.88,path_1,2.75,path_1,2.25,path_1,2.0,112.64,0,2.0,12.64,0.0,0.0,12.64
53,82.31890869140625,path_1,3.81,path_1,3.25,path_1,2.0,path_1,3.5,path_1,3.75,path_1,3.0,path_1,3.92,path_1,3.91,path_1,2.5,path_1,2.5,path_1,2.5,path_1,3.88,path_1,2.0,path_1,3.92,path_1,3.84,path_1,3.75,path_1,3.5,path_1,3.5,path_3,2.0,path_1,3.5,path_1,3.92,path_1,3.88,path_1,3.75,path_1,3.25,path_1,3.0,56.32,2.0,0,0.0,0.0,0.0,0.0
54,106.31890869140625,path_1,4.81,path_1,4.25,path_1,3.0,path_1,4.5,path_1,4.75,path_1,4.0,path_1,4.92,path_1,4.91,path_1,3.5,path_1,3.5,path_1,3.5,path_1,4.88,path_1,3.0,path_1,4.92,path_1,4.84,path_1,4.75,path_1,4.5,path_1,4.5,path_1,2.0,path_1,4.5,path_1,4.92,path_1,4.88,path_1,4.75,path_1,4.25,path_1,4.0,80.32,0,2.0,0.0,0.0,0.0,0.0
55,52.909454345703125,path_1,2.41,path_1,2.12,path_1,1.5,path_1,2.25,path_1,2.38,path_1,2.0,path_1,2.46,path_1,2.45,path_1,1.75,path_1,1.75,path_1,1.75,path_1,2.44,path_1,1.5,path_1,2.46,path_1,2.42,path_1,2.38,path_2,2.0,path_1,2.25,path_1,1.0,path_1,2.25,path_1,2.46,path_1,2.44,path_1,2.38,path_1,2.12,path_1,2.0,106.32,0,0,6.32,0.0,0.0,6.32
56,76.90945434570312,path_1,3.41,path_1,3.12,path_1,2.5,path_1,3.25,path_1,3.38,path_1,3.0,path_1,3.46,path_1,3.45,path_1,2.75,path_1,2.75,path_1,2.75,path_1,3.44,path_1,2.5,path_1,3.46,path_1,3.42,path_1,3.38,path_1,2.0,path_1,3.25,path_1,2.0,path_1,3.25,path_1,3.46,path_1,3.44,path_1,3.38,path_1,3.12,path_1,3.0,50.91,2.0,0,0.0,0.0,0.0,0.0
57,98.65945434570312,path_1,4.41,path_1,4.12,path_1,3.5,path_1,4.25,path_1,4.38,path_1,4.0,path_1,4.46,path_1,4.45,path_1,3.75,path_1,3.75,path_1,3.75,path_1,4.44,path_1,3.5,path_1,4.46,path_1,4.42,path_1,4.38,path_1,3.0,path_1,4.25,path_2,2.0,path_3,2.0,path_1,4.46,path_1,4.44,path_1,4.38,path_1,4.12,path_1,4.0,76.91,0,0,0.0,0.0,0.0,0.0
58,109.45632934570312,path_1,5.41,path_1,5.12,path_1,4.5,path_1,5.25,path_1,5.38,path_1,5.0,path_1,5.46,path_2,2.0,path_1,4.75,path_1,4.75,path_1,4.75,path_1,5.44,path_1,4.5,path_1,5.46,path_1,5.42,path_2,2.0,path_2,2.0,path_1,5.25,path_1,2.0,path_1,2.0,path_1,5.46,path_1,5.44,path_2,2.0,path_1,5.12,path_1,5.0,94.66,2.0,2.0,0.0,0.0,0.0,0.0
59,56.9248046875,path_1,2.7,path_1,2.56,path_3,2.0,path_1,2.62,path_1,2.69,path_1,2.5,path_1,2.73,path_2,3.0,path_1,2.38,path_1,2.38,path_2,2.0,path_1,2.72,path_1,2.25,path_2,2.0,path_1,2.71,path_1,2.0,path_1,2.0,path_1,2.62,path_1,1.0,path_1,1.0,path_3,2.0,path_2,2.0,path_1,2.0,path_1,2.56,path_1,2.5,101.46,8.0,0,1.46,0.0,0.0,1.46
60,74.9248046875,path_1,3.7,path_1,3.56,path_1,2.0,path_1,3.62,path_1,3.69,path_1,3.5,path_1,3.73,path_1,2.0,path_1,3.38,path_1,3.38,path_1,2.0,path_1,3.72,path_1,3.25,path_1,2.0,path_1,3.71,path_1,3.0,path_1,3.0,path_1,3.62,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,3.0,path_1,3.56,path_1,3.5,43.92,9.0,4.0,0.0,0.0,0.0,0.0
61,88.7841796875,path_2,2.0,path_3,2.0,path_1,3.0,path_1,4.62,path_1,4.69,path_2,2.0,path_1,4.73,path_1,3.0,path_1,4.38,path_3,2.0,path_3,2.0,path_1,4.72,path_1,4.25,path_1,3.0,path_1,4.71,path_1,4.0,path_1,4.0,path_1,4.62,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,4.0,path_1,4.56,path_1,4.5,74.92,0,0,0.0,0.0,0.0,0.0
62,105.7841796875,path_1,2.0,path_1,2.0,path_1,4.0,path_1,5.62,path_1,5.69,path_1,2.0,path_1,5.73,path_1,4.0,path_1,5.38,path_1,2.0,path_1,2.0,path_1,5.72,path_1,5.25,path_1,4.0,path_1,5.71,path_1,5.0,path_1,5.0,path_1,5.62,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_3,2.0,path_1,5.56,path_1,5.5,78.78,4.0,6.0,0.0,0.0,0.0,0.0
63,53.89208984375,path_1,1.0,path_1,1.0,path_1,2.0,path_1,2.81,path_1,2.84,path_1,1.0,path_1,2.86,path_1,2.0,path_1,2.69,path_1,1.0,path_1,1.0,path_1,2.86,path_1,2.62,path_1,2.0,path_1,2.86,path_1,2.5,path_1,2.5,path_1,2.81,path_1,2.0,path_1,2.0,path_1,2.0,path_3,2.0,path_1,2.0,path_1,2.78,path_1,2.75,103.78,0,2.0,3.78,0.0,0.0,3.78
64,75.07958984375,path_1,2.0,path_1,2.0,path_1,3.0,path_1,3.81,path_1,3.84,path_1,2.0,path_1,3.86,path_1,3.0,path_1,3.69,path_1,2.0,path_1,2.0,path_1,3.86,path_1,3.62,path_1,3.0,path_1,3.86,path_1,3.5,path_1,3.5,path_3,2.0,path_3,2.0,path_1,3.0,path_1,3.0,path_1,2.0,path_1,3.0,path_1,3.78,path_1,3.75,51.89,0,2.0,0.0,0.0,0.0,0.0
65,98.07958984375,path_1,3.0,path_1,3.0,path_1,4.0,path_1,4.81,path_1,4.84,path_1,3.0,path_1,4.86,path_1,4.0,path_1,4.69,path_1,3.0,path_1,3.0,path_1,4.86,path_1,4.62,path_1,4.0,path_1,4.86,path_1,4.5,path_1,4.5,path_1,2.0,path_1,2.0,path_1,4.0,path_1,4.0,path_1,3.0,path_1,4.0,path_1,4.78,path_1,4.75,71.08,0,4.0,0.0,0.0,0.0,0.0
66,121.07958984375,path_1,4.0,path_1,4.0,path_1,5.0,path_1,5.81,path_1,5.84,path_1,4.0,path_1,5.86,path_1,5.0,path_1,5.69,path_1,4.0,path_3,2.0,path_1,5.86,path_1,5.62,path_1,5.0,path_1,5.86,path_1,5.5,path_1,5.5,path_1,3.0,path_1,3.0,path_1,5.0,path_1,5.0,path_1,4.0,path_1,5.0,path_1,5.78,path_1,5.75,98.08,0,0,0.0,0.0,0.0,0.0
67,60.289794921875,path_1,2.0,path_1,2.0,path_1,2.5,path_1,2.91,path_1,2.92,path_1,2.0,path_1,2.93,path_3,2.0,path_1,2.84,path_1,2.0,path_1,2.0,path_1,2.93,path_1,2.81,path_1,2.5,path_1,2.93,path_3,2.0,path_1,2.75,path_1,1.5,path_1,1.5,path_1,2.5,path_1,2.5,path_1,2.0,path_1,2.5,path_1,2.89,path_1,2.88,119.08,0,2.0,19.08,0.0,0.0,19.08
68,82.789794921875,path_1,3.0,path_1,3.0,path_1,3.5,path_1,3.91,path_1,3.92,path_1,3.0,path_1,3.93,path_1,2.0,path_1,3.84,path_1,3.0,path_1,3.0,path_1,3.93,path_1,3.81,path_1,3.5,path_1,3.93,path_1,2.0,path_1,3.75,path_1,2.5,path_2,2.0,path_1,3.5,path_1,3.5,path_1,3.0,path_1,3.5,path_1,3.89,path_1,3.88,56.29,0,4.0,0.0,0.0,0.0,0.0
69,106.789794921875,path_1,4.0,path_1,4.0,path_1,4.5,path_1,4.91,path_1,4.92,path_1,4.0,path_1,4.93,path_1,3.0,path_1,4.84,path_1,4.0,path_1,4.0,path_1,4.93,path_1,4.81,path_1,4.5,path_1,4.93,path_1,3.0,path_1,4.75,path_1,3.5,path_1,2.0,path_1,4.5,path_1,4.5,path_1,4.0,path_1,4.5,path_1,4.89,path_1,4.88,80.79,2.0,0,0.0,0.0,0.0,0.0
70,53.1448974609375,path_1,2.0,path_1,2.0,path_1,2.25,path_1,2.45,path_1,2.46,path_1,2.0,path_1,2.47,path_1,1.5,path_1,2.42,path_1,2.0,path_1,2.0,path_1,2.46,path_1,2.41,path_1,2.25,path_1,2.46,path_1,1.5,path_1,2.38,path_1,1.75,path_1,1.0,path_1,2.25,path_1,2.25,path_1,2.0,path_2,2.0,path_1,2.45,path_1,2.44,106.79,0,0,6.79,0.0,0.0,6.79
71,74.1448974609375,path_1,3.0,path_1,3.0,path_3,2.0,path_1,3.45,path_1,3.46,path_3,2.0,path_1,3.47,path_1,2.5,path_1,3.42,path_1,3.0,path_1,3.0,path_1,3.46,path_1,3.41,path_1,3.25,path_1,3.46,path_1,2.5,path_1,3.38,path_3,2.0,path_1,2.0,path_1,3.25,path_1,3.25,path_1,3.0,path_1,2.0,path_1,3.45,path_1,3.44,51.14,2.0,0,0.0,0.0,0.0,0.0
72,96.1448974609375,path_1,4.0,path_1,4.0,path_1,2.0,path_1,4.45,path_1,4.46,path_1,2.0,path_1,4.47,path_1,3.5,path_1,4.42,path_1,4.0,path_1,4.0,path_1,4.46,path_1,4.41,path_1,4.25,path_1,4.46,path_1,3.5,path_1,4.38,path_1,2.0,path_1,3.0,path_1,4.25,path_1,4.25,path_1,4.0,path_1,3.0,path_1,4.45,path_1,4.44,68.14,0,6.0,0.0,0.0,0.0,0.0
73,117.6917724609375,path_1,5.0,path_1,5.0,path_1,3.0,path_3,2.0,path_1,5.46,path_1,3.0,path_1,5.47,path_1,4.5,path_1,5.42,path_1,5.0,path_1,5.0,path_1,5.46,path_1,5.41,path_1,5.25,path_1,5.46,path_1,4.5,path_1,5.38,path_1,3.0,path_1,4.0,path_1,5.25,path_1,5.25,path_1,5.0,path_1,4.0,path_1,5.45,path_1,5.44,96.14,0,0,0.0,0.0,0.0,0.0
74,59.84588623046875,path_1,2.5,path_1,2.5,path_1,1.5,path_1,2.0,path_1,2.73,path_1,1.5,path_1,2.73,path_1,2.25,path_1,2.71,path_1,2.5,path_1,2.5,path_1,2.73,path_1,2.7,path_1,2.62,path_1,2.73,path_1,2.25,path_1,2.69,path_1,1.5,path_1,2.0,path_1,2.62,path_1,2.62,path_1,2.5,path_1,2.0,path_1,2.72,path_1,2.72,115.69,0,2.0,15.69,0.0,0.0,15.69
75,81.40301513671875,path_1,3.5,path_1,3.5,path_1,2.5,path_1,3.0,path_1,3.73,path_1,2.5,path_1,3.73,path_1,3.25,path_2,2.0,path_1,3.5,path_1,3.5,path_1,3.73,path_1,3.7,path_1,3.62,path_3,2.0,path_1,3.25,path_1,3.69,path_1,2.5,path_1,3.0,path_1,3.62,path_1,3.62,path_1,3.5,path_1,3.0,path_1,3.72,path_1,3.72,59.85,0,0,0.0,0.0,0.0,0.0
76,100.18035888671875,path_1,4.5,path_1,4.5,path_1,3.5,path_1,4.0,path_1,4.73,path_2,2.0,path_1,4.73,path_1,4.25,path_1,2.0,path_1,4.5,path_1,4.5,path_1,4.73,path_1,4.7,path_1,4.62,path_1,2.0,path_1,4.25,path_1,4.69,path_1,3.5,path_1,4.0,path_1,4.62,path_1,4.62,path_1,4.5,path_1,4.0,path_3,2.0,path_1,4.72,77.4,2.0,2.0,0.0,0.0,0.0,0.0
77,120.18035888671875,path_1,5.5,path_1,5.5,path_1,4.5,path_1,5.0,path_1,5.73,path_1,2.0,path_1,5.73,path_1,5.25,path_1,3.0,path_1,5.5,path_1,5.5,path_1,5.73,path_1,5.7,path_1,5.62,path_1,3.0,path_1,5.25,path_1,5.69,path_1,4.5,path_3,2.0,path_1,5.62,path_1,5.62,path_1,5.5,path_1,5.0,path_1,2.0,path_1,5.72,96.18,2.0,2.0,0.0,0.0,0.0,0.0
78,58.724945068359375,path_1,2.75,path_3,2.0,path_1,2.25,path_1,2.5,path_2,2.0,path_1,1.0,path_1,2.87,path_1,2.62,path_1,1.5,path_2,2.0,path_1,2.75,path_1,2.87,path_1,2.85,path_1,2.81,path_1,1.5,path_1,2.62,path_1,2.84,path_1,2.25,path_1,2.0,path_1,2.81,path_1,2.81,path_1,2.75,path_1,2.5,path_1,1.0,path_1,2.86,118.18,0,2.0,18.18,0.0,0.0,18.18
79,80.72494506835938,path_1,3.75,path_1,2.0,path_1,3.25,path_1,3.5,path_1,2.0,path_1,2.0,path_1,3.87,path_1,3.62,path_1,2.5,path_1,2.0,path_1,3.75,path_1,3.87,path_1,3.85,path_1,3.81,path_1,2.5,path_1,3.62,path_1,3.84,path_1,3.25,path_1,3.0,path_1,3.81,path_1,3.81,path_1,3.75,path_1,3.5,path_1,2.0,path_1,3.86,52.72,4.0,2.0,0.0,0.0,0.0,0.0
80,102.72494506835938,path_1,4.75,path_1,3.0,path_1,4.25,path_1,4.5,path_3,2.0,path_1,3.0,path_1,4.87,path_1,4.62,path_1,3.5,path_1,3.0,path_1,4.75,path_1,4.87,path_1,4.85,path_1,4.81,path_1,3.5,path_1,4.62,path_1,4.84,path_1,4.25,path_3,2.0,path_1,4.81,path_1,4.81,path_1,4.75,path_1,4.5,path_1,3.0,path_1,4.86,80.72,0,0,0.0,0.0,0.0,0.0
81,118.05307006835938,path_1,5.75,path_1,4.0,path_1,5.25,path_1,5.5,path_1,2.0,path_1,4.0,path_1,5.87,path_1,5.62,path_1,4.5,path_1,4.0,path_1,5.75,path_1,5.87,path_1,5.85,path_1,5.81,path_1,4.5,path_1,5.62,path_1,5.84,path_1,5.25,path_1,2.0,path_1,5.81,path_2,2.0,path_1,5.75,path_1,5.5,path_1,4.0,path_2,2.0,98.72,0,4.0,0.0,0.0,0.0,0.0
82,60.21403503417969,path_1,2.88,path_1,2.0,path_1,2.62,path_1,2.75,path_1,1.0,path_1,2.0,path_1,2.93,path_2,2.0,path_1,2.25,path_1,2.0,path_1,2.88,path_1,2.93,path_1,2.93,path_1,2.91,path_1,2.25,path_1,2.81,path_1,2.92,path_1,2.62,path_1,1.0,path_1,2.91,path_1,2.0,path_1,2.88,path_1,2.75,path_3,2.0,path_1,2.0,114.05,4.0,0,14.05,0.0,0.0,14.05
83,79.41716003417969,path_2,2.0,path_1,3.0,path_1,3.62,path_1,3.75,path_1,2.0,path_1,3.0,path_1,3.93,path_1,2.0,path_1,3.25,path_1,3.0,path_1,3.88,path_1,3.93,path_1,3.93,path_1,3.91,path_1,3.25,path_1,3.81,path_3,2.0,path_1,3.62,path_1,2.0,path_1,3.91,path_1,3.0,path_1,3.88,path_1,3.75,path_1,2.0,path_1,3.0,56.21,2.0,2.0,0.0,0.0,0.0,0.0
84,101.41716003417969,path_1,2.0,path_1,4.0,path_1,4.62,path_1,4.75,path_1,3.0,path_1,4.0,path_1,4.93,path_1,3.0,path_1,4.25,path_1,4.0,path_1,4.88,path_1,4.93,path_1,4.93,path_1,4.91,path_1,4.25,path_1,4.81,path_1,2.0,path_1,4.62,path_2,2.0,path_1,4.91,path_1,4.0,path_1,4.88,path_1,4.75,path_1,3.0,path_1,4.0,75.42,2.0,2.0,0.0,0.0,0.0,0.0
85,110.80078125,path_1,3.0,path_1,5.0,path_1,5.62,path_2,2.0,path_1,4.0,path_1,5.0,path_2,2.0,path_1,4.0,path_1,5.25,path_3,2.0,path_1,5.88,path_3,2.0,path_1,5.93,path_1,5.91,path_1,5.25,path_1,5.81,path_1,3.0,path_1,5.62,path_1,2.0,path_1,5.91,path_1,5.0,path_1,5.88,path_1,5.75,path_1,4.0,path_1,5.0,99.42,2.0,0,0.0,0.0,0.0,0.0
86,58.447265625,path_1,1.5,path_1,2.5,path_1,2.81,path_1,2.0,path_1,2.0,path_1,2.5,path_1,2.0,path_1,2.0,path_1,2.62,path_1,2.0,path_1,2.94,path_1,2.0,path_1,2.96,path_1,2.95,path_1,2.62,path_1,2.91,path_1,1.5,path_1,2.81,path_1,1.0,path_2,2.0,path_1,2.5,path_1,2.94,path_1,2.88,path_1,2.0,path_1,2.5,102.8,4.0,4.0,2.8,0.0,0.0,2.8
87,82.447265625,path_1,2.5,path_1,3.5,path_1,3.81,path_1,3.0,path_1,3.0,path_1,3.5,path_1,3.0,path_1,3.0,path_1,3.62,path_1,3.0,path_1,3.94,path_1,3.0,path_1,3.96,path_1,3.95,path_1,3.62,path_1,3.91,path_1,2.5,path_1,3.81,path_1,2.0,path_1,2.0,path_1,3.5,path_1,3.94,path_1,3.88,path_1,3.0,path_1,3.5,56.45,2.0,0,0.0,0.0,0.0,0.0
88,102.072265625,path_1,3.5,path_3,2.0,path_1,4.81,path_1,4.0,path_1,4.0,path_1,4.5,path_1,4.0,path_1,4.0,path_1,4.62,path_1,4.0,path_1,4.94,path_1,4.0,path_1,4.96,path_1,4.95,path_1,4.62,path_1,4.91,path_1,3.5,path_1,4.81,path_1,3.0,path_1,3.0,path_1,4.5,path_1,4.94,path_2,2.0,path_1,4.0,path_1,4.5,82.45,0,0,0.0,0.0,0.0,0.0
89,123.072265625,path_1,4.5,path_1,2.0,path_1,5.81,path_1,5.0,path_1,5.0,path_1,5.5,path_1,5.0,path_1,5.0,path_1,5.62,path_1,5.0,path_1,5.94,path_1,5.0,path_1,5.96,path_1,5.95,path_1,5.62,path_1,5.91,path_1,4.5,path_1,5.81,path_2,2.0,path_1,4.0,path_1,5.5,path_1,5.94,path_1,2.0,path_1,5.0,path_1,5.5,98.07,2.0,2.0,0.0,0.0,0.0,0.0
90,61.7861328125,path_1,2.25,path_1,1.0,path_1,2.91,path_1,2.5,path_1,2.5,path_1,2.75,path_1,2.5,path_1,2.5,path_1,2.81,path_1,2.5,path_1,2.97,path_1,2.5,path_1,2.98,path_1,2.98,path_1,2.81,path_1,2.95,path_1,2.25,path_1,2.91,path_1,2.0,path_1,2.0,path_1,2.75,path_1,2.97,path_1,1.0,path_1,2.5,path_3,2.0,121.07,2.0,0,21.07,0.0,0.0,21.07
91,79.9423828125,path_1,3.25,path_1,2.0,path_2,2.0,path_1,3.5,path_1,3.5,path_1,3.75,path_1,3.5,path_1,3.5,path_1,3.81,path_1,3.5,path_2,2.0,path_1,3.5,path_1,3.98,path_1,3.98,path_1,3.81,path_1,3.95,path_1,3.25,path_1,3.91,path_1,3.0,path_1,3.0,path_1,3.75,path_2,2.0,path_1,2.0,path_1,3.5,path_1,2.0,59.79,0,2.0,0.0,0.0,0.0,0.0
92,96.4609375,path_1,4.25,path_1,3.0,path_1,2.0,path_1,4.5,path_2,2.0,path_1,4.75,path_1,4.5,path_1,4.5,path_1,4.81,path_1,4.5,path_1,2.0,path_1,4.5,path_3,2.0,path_1,4.98,path_1,4.81,path_1,4.95,path_1,4.25,path_1,4.91,path_1,4.0,path_1,4.0,path_1,4.75,path_1,2.0,path_1,3.0,path_1,4.5,path_1,3.0,73.94,6.0,0,0.0,0.0,0.0,0.0
93,119.4609375,path_1,5.25,path_1,4.0,path_1,3.0,path_1,5.5,path_1,2.0,path_1,5.75,path_1,5.5,path_1,5.5,path_1,5.81,path_1,5.5,path_1,3.0,path_1,5.5,path_1,2.0,path_1,5.98,path_1,5.81,path_1,5.95,path_1,5.25,path_1,5.91,path_1,5.0,path_1,5.0,path_1,5.75,path_1,3.0,path_1,4.0,path_1,5.5,path_1,4.0,92.46,2.0,2.0,0.0,0.0,0.0,0.0
94,59.73046875,path_1,2.62,path_1,2.0,path_1,1.5,path_1,2.75,path_1,1.0,path_1,2.88,path_1,2.75,path_1,2.75,path_1,2.91,path_1,2.75,path_1,1.5,path_1,2.75,path_1,1.0,path_1,2.99,path_1,2.91,path_1,2.98,path_1,2.62,path_1,2.95,path_1,2.5,path_1,2.5,path_1,2.88,path_1,1.5,path_1,2.0,path_1,2.75,path_1,2.0,119.46,0,0,19.46,0.0,0.0,19.46
95,83.23046875,path_1,3.62,path_1,3.0,path_1,2.5,path_1,3.75,path_1,2.0,path_1,3.88,path_1,3.75,path_1,3.75,path_1,3.91,path_1,3.75,path_1,2.5,path_1,3.75,path_1,2.0,path_1,3.99,path_1,3.91,path_1,3.98,path_1,3.62,path_1,3.95,path_3,2.0,path_1,3.5,path_1,3.88,path_1,2.5,path_1,3.0,path_1,3.75,path_1,3.0,59.73,0,0,0.0,0.0,0.0,0.0
96,102.98046875,path_1,4.62,path_1,4.0,path_2,2.0,path_1,4.75,path_1,3.0,path_1,4.88,path_1,4.75,path_1,4.75,path_1,4.91,path_1,4.75,path_1,3.5,path_1,4.75,path_1,3.0,path_1,4.99,path_1,4.91,path_1,4.98,path_1,4.62,path_1,4.95,path_1,2.0,path_1,4.5,path_1,4.88,path_1,3.5,path_1,4.0,path_3,2.0,path_1,4.0,81.23,0,2.0,0.0,0.0,0.0,0.0
97,115.48046875,path_1,5.62,path_2,2.0,path_1,2.0,path_3,2.0,path_1,4.0,path_1,5.88,path_3,2.0,path_1,5.75,path_1,5.91,path_1,5.75,path_1,4.5,path_1,5.75,path_1,4.0,path_1,5.99,path_1,5.91,path_1,5.98,path_1,5.62,path_1,5.95,path_1,3.0,path_1,5.5,path_1,5.88,path_1,4.5,path_1,5.0,path_1,2.0,path_1,5.0,98.98,2.0,2.0,0.0,0.0,0.0,0.0
98,60.490234375,path_1,2.81,path_1,2.0,path_1,1.0,path_1,2.0,path_1,2.0,path_1,2.94,path_1,2.0,path_1,2.88,path_1,2.95,path_1,2.88,path_3,2.0,path_1,2.88,path_1,2.0,path_1,2.99,path_1,2.95,path_1,2.99,path_1,2.81,path_1,2.98,path_1,1.5,path_1,2.75,path_1,2.94,path_1,2.25,path_1,2.5,path_1,1.0,path_1,2.5,109.48,2.0,4.0,9.48,0.0,0.0,9.48
99,83.490234375,path_1,3.81,path_1,3.0,path_1,2.0,path_1,3.0,path_1,3.0,path_1,3.94,path_3,2.0,path_1,3.88,path_1,3.95,path_1,3.88,path_1,2.0,path_1,3.88,path_1,3.0,path_1,3.99,path_1,3.95,path_1,3.99,path_1,3.81,path_1,3.98,path_1,2.5,path_1,3.75,path_1,3.94,path_1,3.25,path_1,3.5,path_1,2.0,path_1,3.5,58.49,0,2.0,0.0,0.0,0.0,0.0
100,104.552734375,path_1,4.81,path_1,4.0,path_1,3.0,path_1,4.0,path_1,4.0,path_1,4.94,path_1,2.0,path_1,4.88,path_1,4.95,path_1,4.88,path_1,3.0,path_1,4.88,path_1,4.0,path_1,4.99,path_1,4.95,path_1,4.99,path_1,4.81,path_1,4.98,path_1,3.5,path_1,4.75,path_2,2.0,path_1,4.25,path_1,4.5,path_1,3.0,path_1,4.5,81.49,0,2.0,0.0,0.0,0.0,0.0
101,54.7763671875,path_1,2.41,path_1,2.0,path_3,2.0,path_1,2.0,path_3,2.0,path_1,2.47,path_1,1.0,path_1,2.44,path_1,2.48,path_1,2.44,path_3,2.0,path_1,2.44,path_1,2.0,path_1,2.5,path_1,2.48,path_1,2.49,path_1,2.41,path_1,2.49,path_1,1.75,path_1,2.38,path_1,2.0,path_1,2.12,path_1,2.25,path_3,2.0,path_1,2.25,102.55,2.0,0,2.55,0.0,0.0,2.55
102,71.353515625,path_1,3.41,path_1,3.0,path_1,2.0,path_1,3.0,path_1,2.0,path_1,3.47,path_1,2.0,path_1,3.44,path_1,3.48,path_1,3.44,path_1,2.0,path_3,2.0,path_1,3.0,path_3,2.0,path_1,3.48,path_1,3.49,path_1,3.41,path_3,2.0,path_1,2.75,path_1,3.38,path_1,3.0,path_1,3.12,path_1,3.25,path_1,2.0,path_1,3.25,46.78,0,8.0,0.0,0.0,0.0,0.0
103,90.916015625,path_1,4.41,path_1,4.0,path_1,3.0,path_1,4.0,path_1,3.0,path_1,4.47,path_1,3.0,path_3,2.0,path_1,4.48,path_1,4.44,path_1,3.0,path_1,2.0,path_1,4.0,path_1,2.0,path_1,4.48,path_1,4.49,path_1,4.41,path_1,2.0,path_1,3.75,path_1,4.38,path_1,4.0,path_1,4.12,path_1,4.25,path_1,3.0,path_1,4.25,65.35,0,6.0,0.0,0.0,0.0,0.0
104,101.658203125,path_2,2.0,path_1,5.0,path_1,4.0,path_1,5.0,path_1,4.0,path_1,5.47,path_1,4.0,path_1,2.0,path_1,5.48,path_1,5.44,path_1,4.0,path_1,3.0,path_1,5.0,path_1,3.0,path_3,2.0,path_1,5.49,path_1,5.41,path_1,3.0,path_1,4.75,path_3,2.0,path_3,2.0,path_1,5.12,path_1,5.25,path_1,4.0,path_1,5.25,88.92,0,2.0,0.0,0.0,0.0,0.0
105,118.658203125,path_1,2.0,path_1,6.0,path_1,5.0,path_3,2.0,path_1,5.0,path_1,6.47,path_1,5.0,path_1,3.0,path_1,6.48,path_1,6.44,path_1,5.0,path_1,4.0,path_1,6.0,path_1,4.0,path_1,2.0,path_1,6.49,path_1,6.41,path_1,4.0,path_1,5.75,path_1,2.0,path_1,2.0,path_1,6.12,path_1,6.25,path_1,5.0,path_1,6.25,93.66,2.0,6.0,0.0,0.0,0.0,0.0
106,59.3291015625,path_1,1.0,path_1,3.0,path_2,2.0,path_1,2.0,path_1,2.5,path_1,3.23,path_1,2.5,path_1,1.5,path_1,3.24,path_1,3.22,path_2,2.0,path_1,2.0,path_1,3.0,path_1,2.0,path_1,1.0,path_1,3.25,path_1,3.2,path_1,2.0,path_1,2.88,path_1,1.0,path_1,1.0,path_1,3.06,path_1,3.12,path_1,2.5,path_1,3.12,116.66,0,2.0,16.66,0.0,0.0,16.66
107,76.2666015625,path_1,2.0,path_1,4.0,path_1,2.0,path_1,3.0,path_1,3.5,path_1,4.23,path_1,3.5,path_1,2.5,path_1,4.24,path_1,4.22,path_1,2.0,path_1,3.0,path_1,4.0,path_1,3.0,path_1,2.0,path_1,4.25,path_1,4.2,path_1,3.0,path_3,2.0,path_1,2.0,path_1,2.0,path_2,2.0,path_2,2.0,path_1,3.5,path_1,4.12,55.33,4.0,0,0.0,0.0,0.0,0.0
