timestep,total_throughput,agent_0_path,agent_0_cwnd,agent_1_path,agent_1_cwnd,agent_2_path,agent_2_cwnd,agent_3_path,agent_3_cwnd,agent_4_path,agent_4_cwnd,agent_5_path,agent_5_cwnd,agent_6_path,agent_6_cwnd,agent_7_path,agent_7_cwnd,agent_8_path,agent_8_cwnd,agent_9_path,agent_9_cwnd,agent_10_path,agent_10_cwnd,agent_11_path,agent_11_cwnd,agent_12_path,agent_12_cwnd,agent_13_path,agent_13_cwnd,agent_14_path,agent_14_cwnd,agent_15_path,agent_15_cwnd,agent_16_path,agent_16_cwnd,agent_17_path,agent_17_cwnd,agent_18_path,agent_18_cwnd,agent_19_path,agent_19_cwnd,agent_20_path,agent_20_cwnd,agent_21_path,agent_21_cwnd,agent_22_path,agent_22_cwnd,agent_23_path,agent_23_cwnd,agent_24_path,agent_24_cwnd,agent_25_path,agent_25_cwnd,agent_26_path,agent_26_cwnd,agent_27_path,agent_27_cwnd,agent_28_path,agent_28_cwnd,agent_29_path,agent_29_cwnd,agent_30_path,agent_30_cwnd,agent_31_path,agent_31_cwnd,agent_32_path,agent_32_cwnd,agent_33_path,agent_33_cwnd,agent_34_path,agent_34_cwnd,agent_35_path,agent_35_cwnd,agent_36_path,agent_36_cwnd,agent_37_path,agent_37_cwnd,agent_38_path,agent_38_cwnd,agent_39_path,agent_39_cwnd,agent_40_path,agent_40_cwnd,agent_41_path,agent_41_cwnd,agent_42_path,agent_42_cwnd,agent_43_path,agent_43_cwnd,agent_44_path,agent_44_cwnd,agent_45_path,agent_45_cwnd,agent_46_path,agent_46_cwnd,agent_47_path,agent_47_cwnd,agent_48_path,agent_48_cwnd,agent_49_path,agent_49_cwnd,path_1_load,path_2_load,path_3_load,path_1_loss,path_2_loss,path_3_loss,total_loss
0,132.3679156833057,path_2,2.0,path_2,2.0,path_2,4.25,path_2,2.0,path_2,2.0,path_2,2.75,path_2,2.0,path_2,4.83,path_2,3.0,path_2,2.0,path_3,3.18,path_3,2.88,path_3,2.0,path_3,2.0,path_3,2.0,path_3,3.34,path_3,2.0,path_3,2.0,path_3,2.0,path_3,4.19,path_3,2.65,path_3,2.0,path_3,2.0,path_3,2.21,path_3,2.95,path_1,2.0,path_1,4.67,path_1,4.33,path_1,2.0,path_1,5.08,path_1,2.0,path_1,3.99,path_1,2.0,path_1,3.78,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,5.53,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.42,path_1,2.85,path_1,3.51,path_1,2.0,path_1,2.0,path_1,2.0,40.48,46.48,43.15,0.0,0.0,0.0,0.0
1,182.3679156833057,path_2,3.0,path_2,3.0,path_2,5.25,path_2,3.0,path_2,3.0,path_2,3.75,path_2,3.0,path_2,5.83,path_2,4.0,path_2,3.0,path_3,4.18,path_3,3.88,path_3,3.0,path_3,3.0,path_3,3.0,path_3,4.34,path_3,3.0,path_3,3.0,path_3,3.0,path_3,5.19,path_3,3.65,path_3,3.0,path_3,3.0,path_3,3.21,path_3,3.95,path_1,3.0,path_1,5.67,path_1,5.33,path_1,3.0,path_1,6.08,path_1,3.0,path_1,4.99,path_1,3.0,path_1,4.78,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,6.53,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.42,path_1,3.85,path_1,4.51,path_1,3.0,path_1,3.0,path_1,3.0,68.15,26.82,37.39,0.0,0.0,0.0,0.0
2,232.3679156833057,path_2,4.0,path_2,4.0,path_2,6.25,path_2,4.0,path_2,4.0,path_2,4.75,path_2,4.0,path_2,6.83,path_2,5.0,path_2,4.0,path_3,5.18,path_3,4.88,path_3,4.0,path_3,4.0,path_3,4.0,path_3,5.34,path_3,4.0,path_3,4.0,path_3,4.0,path_3,6.19,path_3,4.65,path_3,4.0,path_3,4.0,path_3,4.21,path_3,4.95,path_1,4.0,path_1,6.67,path_1,6.33,path_1,4.0,path_1,7.08,path_1,4.0,path_1,5.99,path_1,4.0,path_1,5.78,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,7.53,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.42,path_1,4.85,path_1,5.51,path_1,4.0,path_1,4.0,path_1,4.0,93.15,36.82,52.39,0.0,0.0,0.0,0.0
3,198.2911712259285,path_2,5.0,path_2,5.0,path_2,7.25,path_2,5.0,path_2,5.0,path_2,5.75,path_2,5.0,path_2,7.83,path_2,6.0,path_2,5.0,path_3,6.18,path_3,5.88,path_3,5.0,path_3,5.0,path_3,5.0,path_3,6.34,path_3,5.0,path_3,5.0,path_3,5.0,path_3,7.19,path_3,5.65,path_3,5.0,path_3,5.0,path_3,5.21,path_3,5.95,path_1,2.0,path_1,3.34,path_1,3.16,path_1,2.0,path_1,3.54,path_1,2.0,path_1,3.0,path_1,2.0,path_1,2.89,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,3.76,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.21,path_1,2.42,path_1,2.76,path_1,2.0,path_1,2.0,path_1,2.0,118.15,46.82,67.39,18.15,0.0,0.0,18.15
4,192.0956681291696,path_2,6.0,path_2,6.0,path_2,8.25,path_2,6.0,path_2,6.0,path_2,6.75,path_2,6.0,path_2,8.83,path_2,7.0,path_2,6.0,path_3,3.09,path_3,2.94,path_3,2.5,path_3,2.5,path_3,2.5,path_3,3.17,path_3,2.5,path_3,2.5,path_3,2.5,path_3,3.59,path_3,2.82,path_3,2.5,path_3,2.5,path_3,2.61,path_3,2.98,path_1,3.0,path_1,4.34,path_1,4.16,path_1,3.0,path_1,4.54,path_1,3.0,path_1,4.0,path_1,3.0,path_1,3.89,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,4.76,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.21,path_1,3.42,path_1,3.76,path_1,3.0,path_1,3.0,path_1,3.0,59.08,56.82,82.39,0.0,0.0,2.39,2.39
5,242.0956681291696,path_2,7.0,path_2,7.0,path_2,9.25,path_2,7.0,path_2,7.0,path_2,7.75,path_2,7.0,path_2,9.83,path_2,8.0,path_2,7.0,path_3,4.09,path_3,3.94,path_3,3.5,path_3,3.5,path_3,3.5,path_3,4.17,path_3,3.5,path_3,3.5,path_3,3.5,path_3,4.59,path_3,3.82,path_3,3.5,path_3,3.5,path_3,3.61,path_3,3.98,path_1,4.0,path_1,5.34,path_1,5.16,path_1,4.0,path_1,5.54,path_1,4.0,path_1,5.0,path_1,4.0,path_1,4.89,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,5.76,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.21,path_1,4.42,path_1,4.76,path_1,4.0,path_1,4.0,path_1,4.0,84.08,66.82,41.2,0.0,0.0,0.0,0.0
6,212.557295900481,path_2,8.0,path_2,8.0,path_2,10.25,path_2,8.0,path_2,8.0,path_2,8.75,path_2,8.0,path_2,10.83,path_2,9.0,path_2,8.0,path_3,5.09,path_3,4.94,path_3,4.5,path_3,4.5,path_3,4.5,path_3,5.17,path_3,4.5,path_3,4.5,path_3,4.5,path_3,5.59,path_3,4.82,path_3,4.5,path_3,4.5,path_3,4.61,path_3,4.98,path_1,2.0,path_1,2.67,path_1,2.58,path_1,2.0,path_1,2.77,path_1,2.0,path_1,2.5,path_1,2.0,path_1,2.44,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.88,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.11,path_1,2.21,path_1,2.38,path_1,2.0,path_1,2.0,path_1,2.0,109.08,76.82,56.2,9.08,0.0,0.0,9.08
7,262.557295900481,path_2,9.0,path_2,9.0,path_2,11.25,path_2,9.0,path_2,9.0,path_2,9.75,path_2,9.0,path_2,11.83,path_2,10.0,path_2,9.0,path_3,6.09,path_3,5.94,path_3,5.5,path_3,5.5,path_3,5.5,path_3,6.17,path_3,5.5,path_3,5.5,path_3,5.5,path_3,6.59,path_3,5.82,path_3,5.5,path_3,5.5,path_3,5.61,path_3,5.98,path_1,3.0,path_1,3.67,path_1,3.58,path_1,3.0,path_1,3.77,path_1,3.0,path_1,3.5,path_1,3.0,path_1,3.44,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.88,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.11,path_1,3.21,path_1,3.38,path_1,3.0,path_1,3.0,path_1,3.0,54.54,86.82,71.2,0.0,0.0,0.0,0.0
8,254.45954435210155,path_2,10.0,path_2,10.0,path_2,12.25,path_2,10.0,path_2,10.0,path_2,10.75,path_2,10.0,path_2,12.83,path_2,11.0,path_2,10.0,path_3,3.04,path_3,2.97,path_3,2.75,path_3,2.75,path_3,2.75,path_3,3.08,path_3,2.75,path_3,2.75,path_3,2.75,path_3,3.3,path_3,2.91,path_3,2.75,path_3,2.75,path_3,2.8,path_3,2.99,path_1,4.0,path_1,4.67,path_1,4.58,path_1,4.0,path_1,4.77,path_1,4.0,path_1,4.5,path_1,4.0,path_1,4.44,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.88,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.11,path_1,4.21,path_1,4.38,path_1,4.0,path_1,4.0,path_1,4.0,79.54,96.82,86.2,0.0,0.0,6.2,6.2
9,227.19035823775727,path_2,11.0,path_2,11.0,path_2,13.25,path_2,11.0,path_2,11.0,path_2,11.75,path_2,11.0,path_2,13.83,path_2,12.0,path_2,11.0,path_3,4.04,path_3,3.97,path_3,3.75,path_3,3.75,path_3,3.75,path_3,4.08,path_3,3.75,path_3,3.75,path_3,3.75,path_3,4.3,path_3,3.91,path_3,3.75,path_3,3.75,path_3,3.8,path_3,3.99,path_1,2.0,path_1,2.33,path_1,2.29,path_1,2.0,path_1,2.38,path_1,2.0,path_1,2.25,path_1,2.0,path_1,2.22,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.44,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.05,path_1,2.11,path_1,2.19,path_1,2.0,path_1,2.0,path_1,2.0,104.54,106.82,43.1,4.54,0.0,0.0,4.54
10,277.19035823775727,path_2,12.0,path_2,12.0,path_2,14.25,path_2,12.0,path_2,12.0,path_2,12.75,path_2,12.0,path_2,14.83,path_2,13.0,path_2,12.0,path_3,5.04,path_3,4.97,path_3,4.75,path_3,4.75,path_3,4.75,path_3,5.08,path_3,4.75,path_3,4.75,path_3,4.75,path_3,5.3,path_3,4.91,path_3,4.75,path_3,4.75,path_3,4.8,path_3,4.99,path_1,3.0,path_1,3.33,path_1,3.29,path_1,3.0,path_1,3.38,path_1,3.0,path_1,3.25,path_1,3.0,path_1,3.22,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.44,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.05,path_1,3.11,path_1,3.19,path_1,3.0,path_1,3.0,path_1,3.0,52.27,116.82,58.1,0.0,0.0,0.0,0.0
11,327.19035823775727,path_2,13.0,path_2,13.0,path_2,15.25,path_2,13.0,path_2,13.0,path_2,13.75,path_2,13.0,path_2,15.83,path_2,14.0,path_2,13.0,path_3,6.04,path_3,5.97,path_3,5.75,path_3,5.75,path_3,5.75,path_3,6.08,path_3,5.75,path_3,5.75,path_3,5.75,path_3,6.3,path_3,5.91,path_3,5.75,path_3,5.75,path_3,5.8,path_3,5.99,path_1,4.0,path_1,4.33,path_1,4.29,path_1,4.0,path_1,4.38,path_1,4.0,path_1,4.25,path_1,4.0,path_1,4.22,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.44,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.05,path_1,4.11,path_1,4.19,path_1,4.0,path_1,4.0,path_1,4.0,77.27,126.82,73.1,0.0,0.0,0.0,0.0
12,242.00688940639537,path_2,14.0,path_2,14.0,path_2,16.25,path_2,14.0,path_2,14.0,path_2,14.75,path_2,14.0,path_2,16.83,path_2,15.0,path_2,14.0,path_3,3.02,path_3,2.98,path_3,2.88,path_3,2.88,path_3,2.88,path_3,3.04,path_3,2.88,path_3,2.88,path_3,2.88,path_3,3.15,path_3,2.96,path_3,2.88,path_3,2.88,path_3,2.9,path_3,2.99,path_1,2.0,path_1,2.17,path_1,2.15,path_1,2.0,path_1,2.19,path_1,2.0,path_1,2.12,path_1,2.0,path_1,2.11,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.22,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.03,path_1,2.05,path_1,2.09,path_1,2.0,path_1,2.0,path_1,2.0,102.27,136.82,88.1,2.27,0.0,8.1,10.37
13,292.0068894063954,path_2,15.0,path_2,15.0,path_2,17.25,path_2,15.0,path_2,15.0,path_2,15.75,path_2,15.0,path_2,17.83,path_2,16.0,path_2,15.0,path_3,4.02,path_3,3.98,path_3,3.88,path_3,3.88,path_3,3.88,path_3,4.04,path_3,3.88,path_3,3.88,path_3,3.88,path_3,4.15,path_3,3.96,path_3,3.88,path_3,3.88,path_3,3.9,path_3,3.99,path_1,3.0,path_1,3.17,path_1,3.15,path_1,3.0,path_1,3.19,path_1,3.0,path_1,3.12,path_1,3.0,path_1,3.11,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.22,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.03,path_1,3.05,path_1,3.09,path_1,3.0,path_1,3.0,path_1,3.0,51.13,146.82,44.05,0.0,0.0,0.0,0.0
14,342.0068894063954,path_2,16.0,path_2,16.0,path_2,18.25,path_2,16.0,path_2,16.0,path_2,16.75,path_2,16.0,path_2,18.83,path_2,17.0,path_2,16.0,path_3,5.02,path_3,4.98,path_3,4.88,path_3,4.88,path_3,4.88,path_3,5.04,path_3,4.88,path_3,4.88,path_3,4.88,path_3,5.15,path_3,4.96,path_3,4.88,path_3,4.88,path_3,4.9,path_3,4.99,path_1,4.0,path_1,4.17,path_1,4.15,path_1,4.0,path_1,4.19,path_1,4.0,path_1,4.12,path_1,4.0,path_1,4.11,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.22,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.03,path_1,4.05,path_1,4.09,path_1,4.0,path_1,4.0,path_1,4.0,76.13,156.82,59.05,0.0,0.0,0.0,0.0
15,316.43959287780933,path_2,17.0,path_2,17.0,path_2,19.25,path_2,17.0,path_2,17.0,path_2,17.75,path_2,17.0,path_2,19.83,path_2,18.0,path_2,17.0,path_3,6.02,path_3,5.98,path_3,5.88,path_3,5.88,path_3,5.88,path_3,6.04,path_3,5.88,path_3,5.88,path_3,5.88,path_3,6.15,path_3,5.96,path_3,5.88,path_3,5.88,path_3,5.9,path_3,5.99,path_1,2.0,path_1,2.08,path_1,2.07,path_1,2.0,path_1,2.1,path_1,2.0,path_1,2.06,path_1,2.0,path_1,2.06,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.11,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.01,path_1,2.03,path_1,2.05,path_1,2.0,path_1,2.0,path_1,2.0,101.13,166.82,74.05,1.13,0.0,0.0,1.13
16,306.9151549907144,path_2,18.0,path_2,18.0,path_2,20.25,path_2,18.0,path_2,18.0,path_2,18.75,path_2,18.0,path_2,20.83,path_2,19.0,path_2,18.0,path_3,3.01,path_3,2.99,path_3,2.94,path_3,2.94,path_3,2.94,path_3,3.02,path_3,2.94,path_3,2.94,path_3,2.94,path_3,3.07,path_3,2.98,path_3,2.94,path_3,2.94,path_3,2.95,path_3,3.0,path_1,3.0,path_1,3.08,path_1,3.07,path_1,3.0,path_1,3.1,path_1,3.0,path_1,3.06,path_1,3.0,path_1,3.06,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.11,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.01,path_1,3.03,path_1,3.05,path_1,3.0,path_1,3.0,path_1,3.0,50.57,176.82,89.05,0.0,0.0,9.05,9.05
17,356.9151549907144,path_2,19.0,path_2,19.0,path_2,21.25,path_2,19.0,path_2,19.0,path_2,19.75,path_2,19.0,path_2,21.83,path_2,20.0,path_2,19.0,path_3,4.01,path_3,3.99,path_3,3.94,path_3,3.94,path_3,3.94,path_3,4.02,path_3,3.94,path_3,3.94,path_3,3.94,path_3,4.07,path_3,3.98,path_3,3.94,path_3,3.94,path_3,3.95,path_3,4.0,path_1,4.0,path_1,4.08,path_1,4.07,path_1,4.0,path_1,4.1,path_1,4.0,path_1,4.06,path_1,4.0,path_1,4.06,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.11,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.01,path_1,4.03,path_1,4.05,path_1,4.0,path_1,4.0,path_1,4.0,75.57,186.82,44.52,0.0,0.0,0.0,0.0
18,331.63150672642143,path_2,20.0,path_2,20.0,path_2,22.25,path_2,20.0,path_2,20.0,path_2,20.75,path_2,20.0,path_2,22.83,path_2,21.0,path_2,20.0,path_3,5.01,path_3,4.99,path_3,4.94,path_3,4.94,path_3,4.94,path_3,5.02,path_3,4.94,path_3,4.94,path_3,4.94,path_3,5.07,path_3,4.98,path_3,4.94,path_3,4.94,path_3,4.95,path_3,5.0,path_1,2.0,path_1,2.04,path_1,2.04,path_1,2.0,path_1,2.05,path_1,2.0,path_1,2.03,path_1,2.0,path_1,2.03,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.06,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.01,path_1,2.01,path_1,2.02,path_1,2.0,path_1,2.0,path_1,2.0,100.57,196.82,59.52,0.57,0.0,0.0,0.57
19,268.21979643890467,path_2,10.0,path_2,10.0,path_2,11.12,path_2,10.0,path_2,10.0,path_2,10.38,path_2,10.0,path_2,11.41,path_2,10.5,path_2,10.0,path_3,6.01,path_3,5.99,path_3,5.94,path_3,5.94,path_3,5.94,path_3,6.02,path_3,5.94,path_3,5.94,path_3,5.94,path_3,6.07,path_3,5.98,path_3,5.94,path_3,5.94,path_3,5.95,path_3,6.0,path_1,3.0,path_1,3.04,path_1,3.04,path_1,3.0,path_1,3.05,path_1,3.0,path_1,3.03,path_1,3.0,path_1,3.03,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.06,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.01,path_1,3.01,path_1,3.02,path_1,3.0,path_1,3.0,path_1,3.0,50.28,206.82,74.52,0.0,6.82,0.0,6.82
20,258.4575774953572,path_2,11.0,path_2,11.0,path_2,12.12,path_2,11.0,path_2,11.0,path_2,11.38,path_2,11.0,path_2,12.41,path_2,11.5,path_2,11.0,path_3,3.01,path_3,3.0,path_3,2.97,path_3,2.97,path_3,2.97,path_3,3.01,path_3,2.97,path_3,2.97,path_3,2.97,path_3,3.04,path_3,2.99,path_3,2.97,path_3,2.97,path_3,2.98,path_3,3.0,path_1,4.0,path_1,4.04,path_1,4.04,path_1,4.0,path_1,4.05,path_1,4.0,path_1,4.03,path_1,4.0,path_1,4.03,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.06,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.01,path_1,4.01,path_1,4.02,path_1,4.0,path_1,4.0,path_1,4.0,75.28,103.41,89.52,0.0,0.0,9.52,9.52
21,233.31575336321072,path_2,12.0,path_2,12.0,path_2,13.12,path_2,12.0,path_2,12.0,path_2,12.38,path_2,12.0,path_2,13.41,path_2,12.5,path_2,12.0,path_3,4.01,path_3,4.0,path_3,3.97,path_3,3.97,path_3,3.97,path_3,4.01,path_3,3.97,path_3,3.97,path_3,3.97,path_3,4.04,path_3,3.99,path_3,3.97,path_3,3.97,path_3,3.98,path_3,4.0,path_1,2.0,path_1,2.02,path_1,2.02,path_1,2.0,path_1,2.02,path_1,2.0,path_1,2.02,path_1,2.0,path_1,2.01,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.03,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.01,path_1,2.01,path_1,2.0,path_1,2.0,path_1,2.0,100.28,113.41,44.76,0.28,0.0,0.0,0.28
22,283.3157533632107,path_2,13.0,path_2,13.0,path_2,14.12,path_2,13.0,path_2,13.0,path_2,13.38,path_2,13.0,path_2,14.41,path_2,13.5,path_2,13.0,path_3,5.01,path_3,5.0,path_3,4.97,path_3,4.97,path_3,4.97,path_3,5.01,path_3,4.97,path_3,4.97,path_3,4.97,path_3,5.04,path_3,4.99,path_3,4.97,path_3,4.97,path_3,4.98,path_3,5.0,path_1,3.0,path_1,3.02,path_1,3.02,path_1,3.0,path_1,3.02,path_1,3.0,path_1,3.02,path_1,3.0,path_1,3.01,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.03,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.01,path_1,3.01,path_1,3.0,path_1,3.0,path_1,3.0,50.14,123.41,59.76,0.0,0.0,0.0,0.0
23,333.3157533632107,path_2,14.0,path_2,14.0,path_2,15.12,path_2,14.0,path_2,14.0,path_2,14.38,path_2,14.0,path_2,15.41,path_2,14.5,path_2,14.0,path_3,6.01,path_3,6.0,path_3,5.97,path_3,5.97,path_3,5.97,path_3,6.01,path_3,5.97,path_3,5.97,path_3,5.97,path_3,6.04,path_3,5.99,path_3,5.97,path_3,5.97,path_3,5.98,path_3,6.0,path_1,4.0,path_1,4.02,path_1,4.02,path_1,4.0,path_1,4.02,path_1,4.0,path_1,4.02,path_1,4.0,path_1,4.01,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.03,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.01,path_1,4.01,path_1,4.0,path_1,4.0,path_1,4.0,75.14,133.41,74.76,0.0,0.0,0.0,0.0
24,248.36373182536371,path_2,15.0,path_2,15.0,path_2,16.12,path_2,15.0,path_2,15.0,path_2,15.38,path_2,15.0,path_2,16.41,path_2,15.5,path_2,15.0,path_3,3.0,path_3,3.0,path_3,2.98,path_3,2.98,path_3,2.98,path_3,3.01,path_3,2.98,path_3,2.98,path_3,2.98,path_3,3.02,path_3,2.99,path_3,2.98,path_3,2.98,path_3,2.99,path_3,3.0,path_1,2.0,path_1,2.01,path_1,2.01,path_1,2.0,path_1,2.01,path_1,2.0,path_1,2.01,path_1,2.0,path_1,2.01,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.01,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.01,path_1,2.0,path_1,2.0,path_1,2.0,100.14,143.41,89.76,0.14,0.0,9.76,9.9
25,298.36373182536374,path_2,16.0,path_2,16.0,path_2,17.12,path_2,16.0,path_2,16.0,path_2,16.38,path_2,16.0,path_2,17.41,path_2,16.5,path_2,16.0,path_3,4.0,path_3,4.0,path_3,3.98,path_3,3.98,path_3,3.98,path_3,4.01,path_3,3.98,path_3,3.98,path_3,3.98,path_3,4.02,path_3,3.99,path_3,3.98,path_3,3.98,path_3,3.99,path_3,4.0,path_1,3.0,path_1,3.01,path_1,3.01,path_1,3.0,path_1,3.01,path_1,3.0,path_1,3.01,path_1,3.0,path_1,3.01,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.01,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.01,path_1,3.0,path_1,3.0,path_1,3.0,50.07,153.41,44.88,0.0,0.0,0.0,0.0
26,348.36373182536374,path_2,17.0,path_2,17.0,path_2,18.12,path_2,17.0,path_2,17.0,path_2,17.38,path_2,17.0,path_2,18.41,path_2,17.5,path_2,17.0,path_3,5.0,path_3,5.0,path_3,4.98,path_3,4.98,path_3,4.98,path_3,5.01,path_3,4.98,path_3,4.98,path_3,4.98,path_3,5.02,path_3,4.99,path_3,4.98,path_3,4.98,path_3,4.99,path_3,5.0,path_1,4.0,path_1,4.01,path_1,4.01,path_1,4.0,path_1,4.01,path_1,4.0,path_1,4.01,path_1,4.0,path_1,4.01,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.01,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.01,path_1,4.0,path_1,4.0,path_1,4.0,75.07,163.41,59.88,0.0,0.0,0.0,0.0
27,323.3282757923271,path_2,18.0,path_2,18.0,path_2,19.12,path_2,18.0,path_2,18.0,path_2,18.38,path_2,18.0,path_2,19.41,path_2,18.5,path_2,18.0,path_3,6.0,path_3,6.0,path_3,5.98,path_3,5.98,path_3,5.98,path_3,6.01,path_3,5.98,path_3,5.98,path_3,5.98,path_3,6.02,path_3,5.99,path_3,5.98,path_3,5.98,path_3,5.99,path_3,6.0,path_1,2.0,path_1,2.01,path_1,2.0,path_1,2.0,path_1,2.01,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.01,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,path_1,2.0,100.07,173.41,74.88,0.07,0.0,0.0,0.07
28,313.3877210564402,path_2,19.0,path_2,19.0,path_2,20.12,path_2,19.0,path_2,19.0,path_2,19.38,path_2,19.0,path_2,20.41,path_2,19.5,path_2,19.0,path_3,3.0,path_3,3.0,path_3,2.99,path_3,2.99,path_3,2.99,path_3,3.0,path_3,2.99,path_3,2.99,path_3,2.99,path_3,3.01,path_3,3.0,path_3,2.99,path_3,2.99,path_3,2.99,path_3,3.0,path_1,3.0,path_1,3.01,path_1,3.0,path_1,3.0,path_1,3.01,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.01,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,path_1,3.0,50.04,183.41,89.88,0.0,0.0,9.88,9.88
