timestep,total_throughput,agent_0_path,agent_0_cwnd,agent_1_path,agent_1_cwnd,agent_2_path,agent_2_cwnd,agent_3_path,agent_3_cwnd,agent_4_path,agent_4_cwnd,agent_5_path,agent_5_cwnd,agent_6_path,agent_6_cwnd,agent_7_path,agent_7_cwnd,agent_8_path,agent_8_cwnd,agent_9_path,agent_9_cwnd,path_1_load,path_2_load,path_3_load,path_1_loss,path_2_loss,path_3_loss,total_loss
40,60.12078876829947,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.05,path_1,6.0,path_1,6.0,path_1,6.05,path_1,6.0,path_1,6.02,path_1,6.0,50.12,0,0,0.0,0.0,0.0,0.0
41,70.12078876829946,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.05,path_1,7.0,path_1,7.0,path_1,7.05,path_1,7.0,path_1,7.02,path_1,7.0,60.12,0,0,0.0,0.0,0.0,0.0
42,80.12078876829946,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.05,path_1,8.0,path_1,8.0,path_1,8.05,path_1,8.0,path_1,8.02,path_1,8.0,70.12,0,0,0.0,0.0,0.0,0.0
43,90.12078876829946,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.05,path_1,9.0,path_1,9.0,path_1,9.05,path_1,9.0,path_1,9.02,path_1,9.0,80.12,0,0,0.0,0.0,0.0,0.0
44,100.12078876829946,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.05,path_1,10.0,path_1,10.0,path_1,10.05,path_1,10.0,path_1,10.02,path_1,10.0,90.12,0,0,0.0,0.0,0.0,0.0
45,50.06039438414973,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.03,path_1,5.0,path_1,5.0,path_1,5.02,path_1,5.0,path_1,5.01,path_1,5.0,100.12,0,0,0.12,0.0,0.0,0.12
46,60.06039438414973,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.03,path_1,6.0,path_1,6.0,path_1,6.02,path_1,6.0,path_1,6.01,path_1,6.0,50.06,0,0,0.0,0.0,0.0,0.0
47,70.06039438414973,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.03,path_1,7.0,path_1,7.0,path_1,7.02,path_1,7.0,path_1,7.01,path_1,7.0,60.06,0,0,0.0,0.0,0.0,0.0
48,80.06039438414973,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.03,path_1,8.0,path_1,8.0,path_1,8.02,path_1,8.0,path_1,8.01,path_1,8.0,70.06,0,0,0.0,0.0,0.0,0.0
49,90.06039438414973,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.03,path_1,9.0,path_1,9.0,path_1,9.02,path_1,9.0,path_1,9.01,path_1,9.0,80.06,0,0,0.0,0.0,0.0,0.0
50,100.06039438414973,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.03,path_1,10.0,path_1,10.0,path_1,10.02,path_1,10.0,path_1,10.01,path_1,10.0,90.06,0,0,0.0,0.0,0.0,0.0
51,50.030197192074866,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.01,path_1,5.0,path_1,5.0,path_1,5.01,path_1,5.0,path_1,5.0,path_1,5.0,100.06,0,0,0.06,0.0,0.0,0.06
52,60.030197192074866,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.01,path_1,6.0,path_1,6.0,path_1,6.01,path_1,6.0,path_1,6.0,path_1,6.0,50.03,0,0,0.0,0.0,0.0,0.0
53,70.03019719207487,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.01,path_1,7.0,path_1,7.0,path_1,7.01,path_1,7.0,path_1,7.0,path_1,7.0,60.03,0,0,0.0,0.0,0.0,0.0
54,80.03019719207487,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.01,path_1,8.0,path_1,8.0,path_1,8.01,path_1,8.0,path_1,8.0,path_1,8.0,70.03,0,0,0.0,0.0,0.0,0.0
55,90.03019719207487,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.01,path_1,9.0,path_1,9.0,path_1,9.01,path_1,9.0,path_1,9.0,path_1,9.0,80.03,0,0,0.0,0.0,0.0,0.0
56,100.03019719207487,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.01,path_1,10.0,path_1,10.0,path_1,10.01,path_1,10.0,path_1,10.0,path_1,10.0,90.03,0,0,0.0,0.0,0.0,0.0
57,50.01509859603743,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.01,path_1,5.0,path_1,5.0,path_1,5.01,path_1,5.0,path_1,5.0,path_1,5.0,100.03,0,0,0.03,0.0,0.0,0.03
58,60.01509859603743,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.01,path_1,6.0,path_1,6.0,path_1,6.01,path_1,6.0,path_1,6.0,path_1,6.0,50.02,0,0,0.0,0.0,0.0,0.0
59,70.01509859603743,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.01,path_1,7.0,path_1,7.0,path_1,7.01,path_1,7.0,path_1,7.0,path_1,7.0,60.02,0,0,0.0,0.0,0.0,0.0
